sample_id,split,kind,class,empty_mask,mask_area,subject_id,image_path,mask_path,source_dataset,source_path,source_mask,provenance,license,pixel_sha256
wseg_55294298,train,positive,wound_unspecified,False,0.230356,wseg:55294298,data/datasets/unet_deduped_subject/images/wseg_55294298.png,data/datasets/unet_deduped_subject/masks/wseg_55294298.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/55294298.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/55294298.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,5e4423d5ee032f5412308774e489a799d7f7229bd2ebd1d01425c968c9a223dd
wseg_55431829,train,positive,wound_unspecified,False,0.026707,wseg:55431829,data/datasets/unet_deduped_subject/images/wseg_55431829.png,data/datasets/unet_deduped_subject/masks/wseg_55431829.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/55431829.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/55431829.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,5668be27fb33f90f8c833b1bddce38f86252685fbc40457f5c758a6c04fc1615
wseg_55457290,train,positive,wound_unspecified,False,0.096887,wseg:55457290,data/datasets/unet_deduped_subject/images/wseg_55457290.png,data/datasets/unet_deduped_subject/masks/wseg_55457290.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/55457290.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/55457290.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,7c2e96c98b1901063d94699caed12a5ee10db6e1cd30bb4392c4f77b2b2bfe67
wseg_55617966,val,positive,wound_unspecified,False,0.097033,wseg:55617966,data/datasets/unet_deduped_subject/images/wseg_55617966.png,data/datasets/unet_deduped_subject/masks/wseg_55617966.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/55617966.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/55617966.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,1d43661e6d0b2307bea2b60b708222acaf72a6b466f2c69e2c5095f322795913
wseg_55684832,val,positive,wound_unspecified,False,0.217121,wseg:55684832,data/datasets/unet_deduped_subject/images/wseg_55684832.png,data/datasets/unet_deduped_subject/masks/wseg_55684832.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/55684832.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/55684832.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,05cad17b7ac2c63dd7adf59c0a7798f23652a66f0593832cd6d616fd7d9b392a
wseg_55718439,train,positive,wound_unspecified,False,0.141291,wseg:55718439,data/datasets/unet_deduped_subject/images/wseg_55718439.png,data/datasets/unet_deduped_subject/masks/wseg_55718439.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/55718439.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/55718439.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,5e7518f6f658f103f091db78cbd7b05c44083902466aa780ef99e230437591b3
wseg_55883398,train,positive,wound_unspecified,False,0.150638,wseg:55883398,data/datasets/unet_deduped_subject/images/wseg_55883398.png,data/datasets/unet_deduped_subject/masks/wseg_55883398.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/55883398.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/55883398.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,0a25b894b16caacba5b804890481be58dfe738f2aa59cc259c40f96d2b856e61
wseg_55952439,test,positive,wound_unspecified,False,0.047617,wseg:55952439,data/datasets/unet_deduped_subject/images/wseg_55952439.png,data/datasets/unet_deduped_subject/masks/wseg_55952439.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/55952439.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/55952439.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,8800642bcba0c789f3f686c745899b71b461eee9839dd35f3db68630da84a518
wseg_56025529,val,positive,wound_unspecified,False,0.072161,wseg:56025529,data/datasets/unet_deduped_subject/images/wseg_56025529.png,data/datasets/unet_deduped_subject/masks/wseg_56025529.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/56025529.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/56025529.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,a765e33111d3ef9288d6f2d78467f0db4e4e119dbdd7f9ce005b76d7e65ed8d6
wseg_56091101,test,positive,wound_unspecified,False,0.011154,wseg:56091101,data/datasets/unet_deduped_subject/images/wseg_56091101.png,data/datasets/unet_deduped_subject/masks/wseg_56091101.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/56091101.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/56091101.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,ded7dfe09c5e2a5aa90a1f447cd2a102c7242c6e35d252b57155a65c8d365a8c
wseg_56164093,test,positive,wound_unspecified,False,0.040224,wseg:56164093,data/datasets/unet_deduped_subject/images/wseg_56164093.png,data/datasets/unet_deduped_subject/masks/wseg_56164093.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/56164093.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/56164093.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,0d501b00e0d1104388aed0424e5588ea71d7d29cce6d5ff6cf055e835a763bfd
wseg_56230123,train,positive,wound_unspecified,False,0.091903,wseg:56230123,data/datasets/unet_deduped_subject/images/wseg_56230123.png,data/datasets/unet_deduped_subject/masks/wseg_56230123.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/56230123.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/56230123.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,4ec52360d5836a652af1bfabd6c92464b41bbdc3c2a684b5d841b9d61c088a91
wseg_56299650,test,positive,wound_unspecified,False,0.026515,wseg:56299650,data/datasets/unet_deduped_subject/images/wseg_56299650.png,data/datasets/unet_deduped_subject/masks/wseg_56299650.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/56299650.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/56299650.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,d62d2336a7e92c630dcc83e8a6c3abdce622a937388fc7aafb40f5632dd282a9
wseg_56370966,train,positive,wound_unspecified,False,0.037586,wseg:56370966,data/datasets/unet_deduped_subject/images/wseg_56370966.png,data/datasets/unet_deduped_subject/masks/wseg_56370966.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/56370966.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/56370966.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,0716a73ec8cc5aaebb18dbfd3cd255c1a8650d2f3c09f6342e93f5ccf716d25c
wseg_56449415,train,positive,wound_unspecified,False,0.046531,wseg:56449415,data/datasets/unet_deduped_subject/images/wseg_56449415.png,data/datasets/unet_deduped_subject/masks/wseg_56449415.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/56449415.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/56449415.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,6e3ce74d92784bc65681a4cbb9f43f86696199e84c32d3d75daa3786922c23bd
wseg_56536147,train,positive,wound_unspecified,False,0.045107,wseg:56536147,data/datasets/unet_deduped_subject/images/wseg_56536147.png,data/datasets/unet_deduped_subject/masks/wseg_56536147.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/56536147.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/56536147.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,143ac68210035c7220c0fbabdcedcc9ad2091edeec585677531fecf3d2ef5282
wseg_56544268,val,positive,wound_unspecified,False,0.018145,wseg:56544268,data/datasets/unet_deduped_subject/images/wseg_56544268.png,data/datasets/unet_deduped_subject/masks/wseg_56544268.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/56544268.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/56544268.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,4c77c28861c0504bb9645cde823a6efe4720755034359c0f53f4cdcbe3abbfa8
wseg_56592605,train,positive,wound_unspecified,False,0.101478,wseg:56592605,data/datasets/unet_deduped_subject/images/wseg_56592605.png,data/datasets/unet_deduped_subject/masks/wseg_56592605.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/56592605.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/56592605.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,a180073918a40e9b4c0a7355d18ce366c52511dfc052fd8f32df850d50769c34
wseg_56673189,train,positive,wound_unspecified,False,0.046796,wseg:56673189,data/datasets/unet_deduped_subject/images/wseg_56673189.png,data/datasets/unet_deduped_subject/masks/wseg_56673189.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/56673189.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/56673189.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,a7ea417043633506286ad8e60173359c3807defd28e4a65c3f3a33dbe922bf64
wseg_56747631,train,positive,wound_unspecified,False,0.083579,wseg:56747631,data/datasets/unet_deduped_subject/images/wseg_56747631.png,data/datasets/unet_deduped_subject/masks/wseg_56747631.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/56747631.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/56747631.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,3d9cf72679297053cd72dd8bb31bb26b117be4304536c2f587d83e8428f9edbf
wseg_56809466,test,positive,wound_unspecified,False,0.052975,wseg:56809466,data/datasets/unet_deduped_subject/images/wseg_56809466.png,data/datasets/unet_deduped_subject/masks/wseg_56809466.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/56809466.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/56809466.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,a5b63e482a82f96564425198f881f2f929b2c6075c7b562ef3d4663ed723640b
wseg_56855330,val,positive,wound_unspecified,False,0.128641,wseg:56855330,data/datasets/unet_deduped_subject/images/wseg_56855330.png,data/datasets/unet_deduped_subject/masks/wseg_56855330.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/56855330.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/56855330.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,15ec1756340554c895bf99d093357e0c952eabf19665b51f0502e1a78ba33b96
wseg_56940766,val,positive,wound_unspecified,False,0.201185,wseg:56940766,data/datasets/unet_deduped_subject/images/wseg_56940766.png,data/datasets/unet_deduped_subject/masks/wseg_56940766.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/56940766.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/56940766.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,e7e32b11bb5b39445af1cc68efc55c26bdcdc8bc203d894e9853c4fa70284f51
wseg_57137814,test,positive,wound_unspecified,False,0.0525,wseg:57137814,data/datasets/unet_deduped_subject/images/wseg_57137814.png,data/datasets/unet_deduped_subject/masks/wseg_57137814.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/57137814.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/57137814.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,3017d0845e16c7224a722c941476e4f3c0d82dc38d337ed7f6db70fdcaa81eaf
wseg_57211070,train,positive,wound_unspecified,False,0.014038,wseg:57211070,data/datasets/unet_deduped_subject/images/wseg_57211070.png,data/datasets/unet_deduped_subject/masks/wseg_57211070.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/57211070.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/57211070.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,38b8643e9efc9667f5d797c193eeb4f24c704d5a09e2322de51b76537dcf1b2d
wseg_57299451,train,positive,wound_unspecified,False,0.078093,wseg:57299451,data/datasets/unet_deduped_subject/images/wseg_57299451.png,data/datasets/unet_deduped_subject/masks/wseg_57299451.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/57299451.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/57299451.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,b454cd46cf1d1cb193398714aba4276fe6d061f09bdd892969deb81bcf86d421
wseg_57360485,train,positive,wound_unspecified,False,0.035606,wseg:57360485,data/datasets/unet_deduped_subject/images/wseg_57360485.png,data/datasets/unet_deduped_subject/masks/wseg_57360485.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/57360485.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/57360485.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,bc9970ca8b802b8003e28d2deb9e3f9042887ab9cf845f1159343da1b3594e7a
wseg_57431870,train,positive,wound_unspecified,False,0.094468,wseg:57431870,data/datasets/unet_deduped_subject/images/wseg_57431870.png,data/datasets/unet_deduped_subject/masks/wseg_57431870.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/57431870.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/57431870.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,aaf9afd3a45196af2279916c3d5b14e359033f52d34be546ec9cf0e5d59600ba
wseg_57613478,val,positive,wound_unspecified,False,0.012459,wseg:57613478,data/datasets/unet_deduped_subject/images/wseg_57613478.png,data/datasets/unet_deduped_subject/masks/wseg_57613478.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/57613478.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/57613478.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,5780fab2fb6c49c266a5006570524b0dc7bf275dbbead5aa625accf32c626a8e
wseg_57639221,train,positive,wound_unspecified,False,0.032603,wseg:57639221,data/datasets/unet_deduped_subject/images/wseg_57639221.png,data/datasets/unet_deduped_subject/masks/wseg_57639221.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/57639221.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/57639221.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,6322262c0850064e1200cb622eb86d3a40b4577a39cecc7854d40b20a1691786
wseg_57731558,train,positive,wound_unspecified,False,0.023521,wseg:57731558,data/datasets/unet_deduped_subject/images/wseg_57731558.png,data/datasets/unet_deduped_subject/masks/wseg_57731558.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/57731558.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/57731558.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,488fe893aa090bc7828259f998a83bd916aea3dcd5ab0d9df04800fabcb0f8de
wseg_57761794,train,positive,wound_unspecified,False,0.143993,wseg:57761794,data/datasets/unet_deduped_subject/images/wseg_57761794.png,data/datasets/unet_deduped_subject/masks/wseg_57761794.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/57761794.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/57761794.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,946882100dee0b13e0b1a305aadeb7051ecc9a8541151ef7f7e0fa02f7495075
wseg_57777600,train,positive,wound_unspecified,False,0.082146,wseg:57777600,data/datasets/unet_deduped_subject/images/wseg_57777600.png,data/datasets/unet_deduped_subject/masks/wseg_57777600.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/57777600.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/57777600.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,b8d06b8feacb7220b3df38d30e202aabc8a257aba6b3fac25fd15ed92bf0f98f
wseg_57808503,test,positive,wound_unspecified,False,0.14183,wseg:57808503,data/datasets/unet_deduped_subject/images/wseg_57808503.png,data/datasets/unet_deduped_subject/masks/wseg_57808503.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/57808503.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/57808503.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,f0caa89b9181a20d6f9b31d69adf55b95afc1c5b26711386dc60702f4b386656
wseg_57882471,val,positive,wound_unspecified,False,0.23042,wseg:57882471,data/datasets/unet_deduped_subject/images/wseg_57882471.png,data/datasets/unet_deduped_subject/masks/wseg_57882471.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/57882471.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/57882471.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,9b4017313462b182ee8ab28809fac999657be5c2057e9e9ff2127fe2f54a2b6b
wseg_57931254,train,positive,wound_unspecified,False,0.027254,wseg:57931254,data/datasets/unet_deduped_subject/images/wseg_57931254.png,data/datasets/unet_deduped_subject/masks/wseg_57931254.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/57931254.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/57931254.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,55503012468c8a3f26dc5121cc7d787db5e70e03b057a5ca4730fe0bfef3c6d7
wseg_57959598,val,positive,wound_unspecified,False,0.109802,wseg:57959598,data/datasets/unet_deduped_subject/images/wseg_57959598.png,data/datasets/unet_deduped_subject/masks/wseg_57959598.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/57959598.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/57959598.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,b566f3312d109e8052c0d5c21764daf6428f924de206bf985d998ccf783e5522
wseg_57994871,test,positive,wound_unspecified,False,0.083807,wseg:57994871,data/datasets/unet_deduped_subject/images/wseg_57994871.png,data/datasets/unet_deduped_subject/masks/wseg_57994871.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/57994871.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/57994871.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,3018bf7a73eaf954eb619a5d1e52a3e98ff0a3b4f89cf766ad4471605a66ddcf
wseg_58020628,test,positive,wound_unspecified,False,0.023311,wseg:58020628,data/datasets/unet_deduped_subject/images/wseg_58020628.png,data/datasets/unet_deduped_subject/masks/wseg_58020628.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/58020628.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/58020628.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,0ade31df8d349ebced7499370388d43202be1329d01a9201470865570853ea02
wseg_58099234,train,positive,wound_unspecified,False,0.017059,wseg:58099234,data/datasets/unet_deduped_subject/images/wseg_58099234.png,data/datasets/unet_deduped_subject/masks/wseg_58099234.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/58099234.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/58099234.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,a60a8e1becac2c81612b797ba76f9b26370614f073f34c9b58ec121200fa26ee
wseg_58139493,train,positive,wound_unspecified,False,0.019615,wseg:58139493,data/datasets/unet_deduped_subject/images/wseg_58139493.png,data/datasets/unet_deduped_subject/masks/wseg_58139493.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/58139493.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/58139493.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,ff5edba8f42e09d517015e79c312d983fcfb621caf9acdd2fd22af1d7f9b3359
wseg_58232533,test,positive,wound_unspecified,False,0.160513,wseg:58232533,data/datasets/unet_deduped_subject/images/wseg_58232533.png,data/datasets/unet_deduped_subject/masks/wseg_58232533.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/58232533.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/58232533.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,67a0a79f1b9e4a1670442af1d3a496e5003502832b8a4cbb19508bf7bacdbfb5
wseg_58267744,train,positive,wound_unspecified,False,0.06736,wseg:58267744,data/datasets/unet_deduped_subject/images/wseg_58267744.png,data/datasets/unet_deduped_subject/masks/wseg_58267744.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/58267744.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/58267744.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,8bc449b19dcf9d53294c80f0f8857051dc642ca3df6bf9cf0019c4b9fc4a210c
wseg_58320252,train,positive,wound_unspecified,False,0.163607,wseg:58320252,data/datasets/unet_deduped_subject/images/wseg_58320252.png,data/datasets/unet_deduped_subject/masks/wseg_58320252.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/58320252.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/58320252.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,17ca060908fd43c6a7da6b5d467a42e6271c5e30d506a2c4c76b71a3f4ff467f
wseg_58375549,train,positive,wound_unspecified,False,0.067122,wseg:58375549,data/datasets/unet_deduped_subject/images/wseg_58375549.png,data/datasets/unet_deduped_subject/masks/wseg_58375549.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/58375549.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/58375549.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,a943efd44f7d5153a420b454292b8f719f689daeb2dbc791b37c5f2a5f608c12
wseg_58383890,train,positive,wound_unspecified,False,0.047937,wseg:58383890,data/datasets/unet_deduped_subject/images/wseg_58383890.png,data/datasets/unet_deduped_subject/masks/wseg_58383890.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/58383890.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/58383890.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,ec826757469ffa70869b18aef942725a25d36d6c63ceb36ad616f011df67399a
wseg_58435333,val,positive,wound_unspecified,False,0.041858,wseg:58435333,data/datasets/unet_deduped_subject/images/wseg_58435333.png,data/datasets/unet_deduped_subject/masks/wseg_58435333.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/58435333.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/58435333.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,4d09fa64217cd02a33f547e42633c1130219ab439dfe4a30db97f30d62903678
wseg_58490920,train,positive,wound_unspecified,False,0.068473,wseg:58490920,data/datasets/unet_deduped_subject/images/wseg_58490920.png,data/datasets/unet_deduped_subject/masks/wseg_58490920.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/58490920.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/58490920.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,2309e61d3598eccf3ba0ad0e9fffc4c4de140ad858a85adffe3e6f0c232fa2ac
wseg_58522190,train,positive,wound_unspecified,False,0.031873,wseg:58522190,data/datasets/unet_deduped_subject/images/wseg_58522190.png,data/datasets/unet_deduped_subject/masks/wseg_58522190.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/58522190.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/58522190.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,9321eef083d60ee45e8bdf609b4cd8d7d04c377f1e1de69321b96bac7b861149
wseg_58549980,test,positive,wound_unspecified,False,0.00659,wseg:58549980,data/datasets/unet_deduped_subject/images/wseg_58549980.png,data/datasets/unet_deduped_subject/masks/wseg_58549980.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/58549980.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/58549980.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,43555e3d47aada98bedd4f7dfbed1a9e449020fd2bbbe1276a34655af465f160
wseg_58571235,train,positive,wound_unspecified,False,0.09214,wseg:58571235,data/datasets/unet_deduped_subject/images/wseg_58571235.png,data/datasets/unet_deduped_subject/masks/wseg_58571235.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/58571235.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/58571235.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,66de8093af1347454e15830ddb52450bdcd6986c6fd2737e7e76d5d0b08c0bad
wseg_58599686,val,positive,wound_unspecified,False,0.009994,wseg:58599686,data/datasets/unet_deduped_subject/images/wseg_58599686.png,data/datasets/unet_deduped_subject/masks/wseg_58599686.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/58599686.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/58599686.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,3340b12c7f9e5a945ca0df44247fe05201a73fcbc7ed0d760cef17b21791144a
wseg_58647211,train,positive,wound_unspecified,False,0.104891,wseg:58647211,data/datasets/unet_deduped_subject/images/wseg_58647211.png,data/datasets/unet_deduped_subject/masks/wseg_58647211.png,hf_wseg_dataset,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/sample/58647211.jpg,data/datasets/external/hf_wseg_dataset/extracted/wseg_dataset/mask/58647211.jpg,PUBLIC_REAL_PHOTOS,CC-BY-NC-4.0,bde369151d6ce7e1385fa7f7cbbf6a9c215ae6973360989cbbc7b7132b0a5f5b
