sample_id,split,class,subject_id,image_path,source_dataset,source_path,provenance,normal_kind,pixel_sha256
yolo_raw_synthetic_wound__syn_wound_0184,train,bruise,drawing_yolo_raw_synthetic_wound__syn_wound_0184,data/datasets/efficientnet_reject_v2/images/bruise_yolo_raw_synthetic_wound__syn_wound_0184.png,yolo_processed,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0184.jpg,SYNTHETIC,,6ac2b3fde5e8225852846d07737e8eb04e037566c73510c2df59018a74bf4582
yolo_raw_synthetic_wound__syn_wound_0185,train,bruise,drawing_yolo_raw_synthetic_wound__syn_wound_0185,data/datasets/efficientnet_reject_v2/images/bruise_yolo_raw_synthetic_wound__syn_wound_0185.png,yolo_processed,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0185.jpg,SYNTHETIC,,6611663f63c8679d808cf3e04ca451a678951e2e3cbd9db31f9e6bc87336144f
yolo_raw_synthetic_wound__syn_wound_0189,train,bruise,drawing_yolo_raw_synthetic_wound__syn_wound_0189,data/datasets/efficientnet_reject_v2/images/bruise_yolo_raw_synthetic_wound__syn_wound_0189.png,yolo_processed,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0189.jpg,SYNTHETIC,,aafe3b2a05de215ba9b83e107dfcef362f108f86712697f3db5058f6be871ced
yolo_raw_synthetic_wound__syn_wound_0195,train,bruise,drawing_yolo_raw_synthetic_wound__syn_wound_0195,data/datasets/efficientnet_reject_v2/images/bruise_yolo_raw_synthetic_wound__syn_wound_0195.png,yolo_processed,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0195.jpg,SYNTHETIC,,713e21fe7a098c0170304502e7289c20ba2547f5a30340140e98f90b56c1a09c
yolo_raw_synthetic_wound__syn_wound_0206,train,bruise,drawing_yolo_raw_synthetic_wound__syn_wound_0206,data/datasets/efficientnet_reject_v2/images/bruise_yolo_raw_synthetic_wound__syn_wound_0206.png,yolo_processed,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0206.jpg,SYNTHETIC,,1d9af1ea5d22032e74242cd1283124ab4b207c203e3b2b2343f25f2b6895e1bc
yolo_raw_synthetic_wound__syn_wound_0207,train,bruise,drawing_yolo_raw_synthetic_wound__syn_wound_0207,data/datasets/efficientnet_reject_v2/images/bruise_yolo_raw_synthetic_wound__syn_wound_0207.png,yolo_processed,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0207.jpg,SYNTHETIC,,05aba1b7848518b5169bd147df5027b8196162f92d030c20cc2229ab83fd08ea
yolo_raw_synthetic_wound__syn_wound_0219,train,bruise,drawing_yolo_raw_synthetic_wound__syn_wound_0219,data/datasets/efficientnet_reject_v2/images/bruise_yolo_raw_synthetic_wound__syn_wound_0219.png,yolo_processed,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0219.jpg,SYNTHETIC,,18f3c9bf3a4661ae7f556170b85aae83221e79d5881a1384647021b520250941
injury_sample_0001,train,cut,drawing_injury_sample_0001,data/datasets/efficientnet_reject_v2/images/cut_injury_sample_0001.png,injury_dataset,data/datasets/efficientnet_processed/images/train/injury_sample_0001.jpg,SYNTHETIC,,746f488573dcbda011d115d04f19b18b238c1081af76bd5eb6779624e1a36811
yolo_raw_synthetic_wound__syn_wound_0004,train,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0004,data/datasets/efficientnet_reject_v2/images/cut_yolo_raw_synthetic_wound__syn_wound_0004.png,yolo_processed,data/datasets/efficientnet_processed/images/val/yolo_raw_synthetic_wound__syn_wound_0004.jpg,SYNTHETIC,,c33141291e1768f503b9e2fe7a06b48cf14e8e562b599ec2a7186d7facfc0d4c
yolo_raw_synthetic_wound__syn_wound_0016,train,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0016,data/datasets/efficientnet_reject_v2/images/cut_yolo_raw_synthetic_wound__syn_wound_0016.png,yolo_processed,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0016.jpg,SYNTHETIC,,918c8a0fca7f51b149be09ffa4632d0543e88ea7c9a0ceeab3e97240fdd6251c
yolo_raw_synthetic_wound__syn_wound_0018,train,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0018,data/datasets/efficientnet_reject_v2/images/cut_yolo_raw_synthetic_wound__syn_wound_0018.png,yolo_processed,data/datasets/efficientnet_processed/images/test/yolo_raw_synthetic_wound__syn_wound_0018.jpg,SYNTHETIC,,f7602ae01c1b22d3bc57bb83551d56c36744362e6268c75aaae745c604ddc529
yolo_raw_synthetic_wound__syn_wound_0024,train,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0024,data/datasets/efficientnet_reject_v2/images/cut_yolo_raw_synthetic_wound__syn_wound_0024.png,yolo_processed,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0024.jpg,SYNTHETIC,,a6b8c66b9cae73974d9d2c1af75dc027f3d8cea80ae4bf0b8dd4672c49665109
yolo_raw_synthetic_wound__syn_wound_0030,train,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0030,data/datasets/efficientnet_reject_v2/images/cut_yolo_raw_synthetic_wound__syn_wound_0030.png,yolo_processed,data/datasets/efficientnet_processed/images/val/yolo_raw_synthetic_wound__syn_wound_0030.jpg,SYNTHETIC,,db76567577e831aef50b64182ed67873d0d375512cdac752a022b64cea3cefed
yolo_raw_synthetic_wound__syn_wound_0032,train,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0032,data/datasets/efficientnet_reject_v2/images/cut_yolo_raw_synthetic_wound__syn_wound_0032.png,yolo_processed,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0032.jpg,SYNTHETIC,,40006e9f326e45ce986f68dd916331be2ad81c0d55edce05bd3b764a3a7a8b1b
yolo_raw_synthetic_wound__syn_wound_0033,train,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0033,data/datasets/efficientnet_reject_v2/images/cut_yolo_raw_synthetic_wound__syn_wound_0033.png,yolo_processed,data/datasets/efficientnet_processed/images/val/yolo_raw_synthetic_wound__syn_wound_0033.jpg,SYNTHETIC,,b4c3a1cf3c534e2deaf245133fbc1d5bf9352c481770a1b83b0c5f040ae608ed
yolo_raw_synthetic_wound__syn_wound_0034,train,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0034,data/datasets/efficientnet_reject_v2/images/cut_yolo_raw_synthetic_wound__syn_wound_0034.png,yolo_processed,data/datasets/efficientnet_processed/images/test/yolo_raw_synthetic_wound__syn_wound_0034.jpg,SYNTHETIC,,ea0a2241645f7b9bc27bae74f12e5b4cc97d39743ef6ffdd091bff7c7c21eb08
yolo_raw_synthetic_wound__syn_wound_0040,train,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0040,data/datasets/efficientnet_reject_v2/images/cut_yolo_raw_synthetic_wound__syn_wound_0040.png,yolo_processed,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0040.jpg,SYNTHETIC,,7abb11e040b648f567a123a795214958f3460af1cb3f06257a35b5a345b6b77c
yolo_raw_synthetic_wound__syn_wound_0042,train,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0042,data/datasets/efficientnet_reject_v2/images/cut_yolo_raw_synthetic_wound__syn_wound_0042.png,yolo_processed,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0042.jpg,SYNTHETIC,,a845612d7a2e5ac1eec18850b235c1aaa6c1d03faf8bfee8c6b737c14debdb9c
yolo_raw_synthetic_wound__syn_wound_0045,train,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0045,data/datasets/efficientnet_reject_v2/images/cut_yolo_raw_synthetic_wound__syn_wound_0045.png,yolo_processed,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0045.jpg,SYNTHETIC,,4eb74202bef0faa479a89b7ddd30f862db238f634b5a2b3763a8b5337ab12f76
yolo_raw_synthetic_wound__syn_wound_0048,train,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0048,data/datasets/efficientnet_reject_v2/images/cut_yolo_raw_synthetic_wound__syn_wound_0048.png,yolo_processed,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0048.jpg,SYNTHETIC,,3922926f3a0b316189fa30699b23435fa0cd087dfe8b215dc75d6ff9026c6ab5
yolo_raw_synthetic_wound__syn_wound_0053,train,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0053,data/datasets/efficientnet_reject_v2/images/cut_yolo_raw_synthetic_wound__syn_wound_0053.png,yolo_processed,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0053.jpg,SYNTHETIC,,5d4473b7d1ad336dd11a142a0a49dc573d3624780947a8c55b4083bbb7953c4e
yolo_raw_synthetic_wound__syn_wound_0054,train,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0054,data/datasets/efficientnet_reject_v2/images/cut_yolo_raw_synthetic_wound__syn_wound_0054.png,yolo_processed,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0054.jpg,SYNTHETIC,,25b6df0cfce239fd22204a3440f3e71f329cf507f4f0795b7846f402eac224be
yolo_raw_synthetic_wound__syn_wound_0062,train,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0062,data/datasets/efficientnet_reject_v2/images/cut_yolo_raw_synthetic_wound__syn_wound_0062.png,yolo_processed,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0062.jpg,SYNTHETIC,,4c22d3d2478d227ef73c1bd65eb1c9958c52495c2bb1395bf65147716f2067ff
yolo_raw_synthetic_wound__syn_wound_0063,train,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0063,data/datasets/efficientnet_reject_v2/images/cut_yolo_raw_synthetic_wound__syn_wound_0063.png,yolo_processed,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0063.jpg,SYNTHETIC,,11833cf105ff63d90667abac88b336b7ca63930ae2c9db448897440250dd11d2
yolo_raw_synthetic_wound__syn_wound_0064,train,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0064,data/datasets/efficientnet_reject_v2/images/cut_yolo_raw_synthetic_wound__syn_wound_0064.png,yolo_processed,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0064.jpg,SYNTHETIC,,022bb96f713332433b261391cfdde7b74b517dbaa98deae012e20dde67c008a5
yolo_raw_synthetic_wound__syn_wound_0071,train,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0071,data/datasets/efficientnet_reject_v2/images/cut_yolo_raw_synthetic_wound__syn_wound_0071.png,yolo_processed,data/datasets/efficientnet_processed/images/val/yolo_raw_synthetic_wound__syn_wound_0071.jpg,SYNTHETIC,,b2b5a924228286812f829e5279fe23d928f9d8b4d94bd9306c0188a7ed695f40
yolo_raw_synthetic_wound__syn_wound_0078,train,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0078,data/datasets/efficientnet_reject_v2/images/cut_yolo_raw_synthetic_wound__syn_wound_0078.png,yolo_processed,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0078.jpg,SYNTHETIC,,a29a37c468ac073201099fb6ab8887431584d5f10bd1d68548b3376ed88d8c54
yolo_raw_synthetic_wound__syn_wound_0079,train,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0079,data/datasets/efficientnet_reject_v2/images/cut_yolo_raw_synthetic_wound__syn_wound_0079.png,yolo_processed,data/datasets/efficientnet_processed/images/test/yolo_raw_synthetic_wound__syn_wound_0079.jpg,SYNTHETIC,,f11b77dbe997f6fea8f7be4fe6cf625af42235efc734a4d69d0340d197441cde
yolo_raw_synthetic_wound__syn_wound_0081,train,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0081,data/datasets/efficientnet_reject_v2/images/cut_yolo_raw_synthetic_wound__syn_wound_0081.png,yolo_processed,data/datasets/efficientnet_processed/images/val/yolo_raw_synthetic_wound__syn_wound_0081.jpg,SYNTHETIC,,b3fde7c8d8572414c90d8899fa1f5b7549a1bfe5f4a7dfa92d07176e9f73b030
yolo_raw_synthetic_wound__syn_wound_0082,train,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0082,data/datasets/efficientnet_reject_v2/images/cut_yolo_raw_synthetic_wound__syn_wound_0082.png,yolo_processed,data/datasets/efficientnet_processed/images/test/yolo_raw_synthetic_wound__syn_wound_0082.jpg,SYNTHETIC,,e24ba378824690572242890fa7cb017eb872e6e03acb96dfc8bb93df52fddc74
yolo_raw_synthetic_wound__syn_wound_0085,train,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0085,data/datasets/efficientnet_reject_v2/images/cut_yolo_raw_synthetic_wound__syn_wound_0085.png,yolo_processed,data/datasets/efficientnet_processed/images/test/yolo_raw_synthetic_wound__syn_wound_0085.jpg,SYNTHETIC,,f2a94813604040da8886d386e7b4019146e7e2a74ab6cf5611007ba2760d22ee
yolo_raw_synthetic_wound__syn_wound_0098,train,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0098,data/datasets/efficientnet_reject_v2/images/cut_yolo_raw_synthetic_wound__syn_wound_0098.png,yolo_processed,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0098.jpg,SYNTHETIC,,6fb3da2e702a48f62a3f94358c778c56e69edd8504a2d373411934af7e849733
yolo_raw_synthetic_wound__syn_wound_0101,train,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0101,data/datasets/efficientnet_reject_v2/images/cut_yolo_raw_synthetic_wound__syn_wound_0101.png,yolo_processed,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0101.jpg,SYNTHETIC,,25a2333cbcb4bb9162555d6b25d216796a08ae08745e4593e76ad319d9163db5
yolo_raw_synthetic_wound__syn_wound_0104,train,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0104,data/datasets/efficientnet_reject_v2/images/cut_yolo_raw_synthetic_wound__syn_wound_0104.png,yolo_processed,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0104.jpg,SYNTHETIC,,395a1e63f4cb76d0c93c1fb9c60b04dda7bbc0caecdde07f4e30c378eeccc758
yolo_raw_synthetic_wound__syn_wound_0113,train,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0113,data/datasets/efficientnet_reject_v2/images/cut_yolo_raw_synthetic_wound__syn_wound_0113.png,yolo_processed,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0113.jpg,SYNTHETIC,,9bbd9a2b96d96a8c3262e4bcc1db9296abc7cc4823db18ef34c7f95b001be039
yolo_raw_synthetic_wound__syn_wound_0114,train,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0114,data/datasets/efficientnet_reject_v2/images/cut_yolo_raw_synthetic_wound__syn_wound_0114.png,yolo_processed,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0114.jpg,SYNTHETIC,,5a3165f7ebc5683e8b0fd747043da653d88e146c0f95304e890026325c844761
yolo_raw_synthetic_wound__syn_wound_0116,train,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0116,data/datasets/efficientnet_reject_v2/images/cut_yolo_raw_synthetic_wound__syn_wound_0116.png,yolo_processed,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0116.jpg,SYNTHETIC,,98b33d9883d37e059404864c8663d3a5b70cf067609e38d8a301e5d01c70e424
yolo_raw_synthetic_wound__syn_wound_0117,train,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0117,data/datasets/efficientnet_reject_v2/images/cut_yolo_raw_synthetic_wound__syn_wound_0117.png,yolo_processed,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0117.jpg,SYNTHETIC,,2378823d2114bb93714e6d00d1a8a80566c4c188e6aacc586e868fbfc5777b8e
yolo_raw_synthetic_wound__syn_wound_0134,train,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0134,data/datasets/efficientnet_reject_v2/images/cut_yolo_raw_synthetic_wound__syn_wound_0134.png,yolo_processed,data/datasets/efficientnet_processed/images/val/yolo_raw_synthetic_wound__syn_wound_0134.jpg,SYNTHETIC,,c2e2ba7f1bdd50112f38e8549fb1eb695142bb925dd5cd72edf29ce9fa684a93
yolo_raw_synthetic_wound__syn_wound_0137,train,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0137,data/datasets/efficientnet_reject_v2/images/cut_yolo_raw_synthetic_wound__syn_wound_0137.png,yolo_processed,data/datasets/efficientnet_processed/images/test/yolo_raw_synthetic_wound__syn_wound_0137.jpg,SYNTHETIC,,e8aa78af2c62c860e4af7db9f2df5d3d3315ac418de446853ebae9239090b4e3
yolo_raw_synthetic_wound__syn_wound_0141,train,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0141,data/datasets/efficientnet_reject_v2/images/cut_yolo_raw_synthetic_wound__syn_wound_0141.png,yolo_processed,data/datasets/efficientnet_processed/images/test/yolo_raw_synthetic_wound__syn_wound_0141.jpg,SYNTHETIC,,fd8d1401feb9212d35992f2661e2c6bfa7a3f758b43220a96bcc7620eea00e9b
yolo_raw_synthetic_wound__syn_wound_0145,train,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0145,data/datasets/efficientnet_reject_v2/images/cut_yolo_raw_synthetic_wound__syn_wound_0145.png,yolo_processed,data/datasets/efficientnet_processed/images/val/yolo_raw_synthetic_wound__syn_wound_0145.jpg,SYNTHETIC,,e2124a63ae2184963710fba1bd66e5ec55c803ec6d2c4dc4dc0d2bc6599cba79
yolo_raw_synthetic_wound__syn_wound_0157,train,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0157,data/datasets/efficientnet_reject_v2/images/cut_yolo_raw_synthetic_wound__syn_wound_0157.png,yolo_processed,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0157.jpg,SYNTHETIC,,7161316c32923c1e5bf4236fcd461223cd4ccad4106ebeb915764bcc9e61252c
yolo_raw_synthetic_wound__syn_wound_0164,train,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0164,data/datasets/efficientnet_reject_v2/images/cut_yolo_raw_synthetic_wound__syn_wound_0164.png,yolo_processed,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0164.jpg,SYNTHETIC,,8a3c2cca79efcf52e80ff56e15eda103d95c106cad360616eb94e2bae60a3073
yolo_raw_synthetic_wound__syn_wound_0179,train,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0179,data/datasets/efficientnet_reject_v2/images/cut_yolo_raw_synthetic_wound__syn_wound_0179.png,yolo_processed,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0179.jpg,SYNTHETIC,,22354de9f1781dcb4fd52ebf4a19e69f7774781269c6d27853b86fa0355f2f9d
yolo_raw_synthetic_wound__syn_wound_0186,train,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0186,data/datasets/efficientnet_reject_v2/images/cut_yolo_raw_synthetic_wound__syn_wound_0186.png,yolo_processed,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0186.jpg,SYNTHETIC,,41773ba80a58ee6c4b661b03c32d8b8432edc2a3e133c5df873b7487f7014add
yolo_raw_synthetic_wound__syn_wound_0187,train,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0187,data/datasets/efficientnet_reject_v2/images/cut_yolo_raw_synthetic_wound__syn_wound_0187.png,yolo_processed,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0187.jpg,SYNTHETIC,,311c4b2e5aa98b75198bb4bbc891f3b9ec87254e28bcb9b35717d8da0fc52461
yolo_raw_synthetic_wound__syn_wound_0200,train,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0200,data/datasets/efficientnet_reject_v2/images/cut_yolo_raw_synthetic_wound__syn_wound_0200.png,yolo_processed,data/datasets/efficientnet_processed/images/test/yolo_raw_synthetic_wound__syn_wound_0200.jpg,SYNTHETIC,,e2f3bfd429480ed5cc17463925d9df218b8b4662f1faac17901b1251b9cd08cc
yolo_raw_synthetic_wound__syn_wound_0211,train,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0211,data/datasets/efficientnet_reject_v2/images/cut_yolo_raw_synthetic_wound__syn_wound_0211.png,yolo_processed,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0211.jpg,SYNTHETIC,,a676dfeae7aaf7f6ac947305ed4dfd13394d1870af7c360018311d93f66321a3
yolo_raw_synthetic_wound__syn_wound_0213,train,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0213,data/datasets/efficientnet_reject_v2/images/cut_yolo_raw_synthetic_wound__syn_wound_0213.png,yolo_processed,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0213.jpg,SYNTHETIC,,921f43a5959736f3c052af0ada0c277d465a1d805e64fd2a7747f677055c86f3
yolo_yolo_real_wound__public_sample_0001,train,cut,drawing_yolo_yolo_real_wound__public_sample_0001,data/datasets/efficientnet_reject_v2/images/cut_yolo_yolo_real_wound__public_sample_0001.png,yolo_processed,data/datasets/efficientnet_processed/images/test/yolo_yolo_real_wound__public_sample_0001.jpg,SYNTHETIC,,f3a0596e8cd0212b0435977128635e66bd899c555bf9a3e2f923ec665b044d71
normal_azh_patches_0020126b06a719c36fed196c2c71f2f0_0006,train,normal,azh_patches:0020126b06a719c36fed196c2c71f2f0,data/datasets/efficientnet_reject_v2/images/normal_azh_patches_0020126b06a719c36fed196c2c71f2f0_0006.png,azh_patches,data/datasets/external/azh_patches/train/images/0020126b06a719c36fed196c2c71f2f0_0.png,PUBLIC_REAL_PHOTOS,empty_region_crop,1a9d845ad1a91c36e033e6c91a2610ae3db5eb0d416aecbe6865d81ca1801dd8
normal_azh_patches_0272003ec882522e7bec012aac93cc26_0000,train,normal,azh_patches:0272003ec882522e7bec012aac93cc26,data/datasets/efficientnet_reject_v2/images/normal_azh_patches_0272003ec882522e7bec012aac93cc26_0000.png,azh_patches,data/datasets/external/azh_patches/train/images/0272003ec882522e7bec012aac93cc26_0.png,PUBLIC_REAL_PHOTOS,empty_mask_patch,9964cbe7a5c44e453d13d03b94b5ad97ba31a0db56670b0a30f01cfa1302cab0
normal_azh_patches_045897ff55447150716a26960a3b8fd6_0009,train,normal,azh_patches:045897ff55447150716a26960a3b8fd6,data/datasets/efficientnet_reject_v2/images/normal_azh_patches_045897ff55447150716a26960a3b8fd6_0009.png,azh_patches,data/datasets/external/azh_patches/train/images/045897ff55447150716a26960a3b8fd6_0.png,PUBLIC_REAL_PHOTOS,empty_region_crop,414e131f736947708d92ba53c9f68fd7bd302f99088824a666e62b4ab628ddaa
normal_azh_patches_051d7c68ec44d127707d220a2f8a6c09_0010,train,normal,azh_patches:051d7c68ec44d127707d220a2f8a6c09,data/datasets/efficientnet_reject_v2/images/normal_azh_patches_051d7c68ec44d127707d220a2f8a6c09_0010.png,azh_patches,data/datasets/external/azh_patches/train/images/051d7c68ec44d127707d220a2f8a6c09_0.png,PUBLIC_REAL_PHOTOS,empty_region_crop,d7c3a283a3a2bed828693725244077f00fef034c02ba0179b999ec695ce7ab7f
normal_azh_patches_0a5a3ada2bb75c4af2daf8e4726bf099_0001,train,normal,azh_patches:0a5a3ada2bb75c4af2daf8e4726bf099,data/datasets/efficientnet_reject_v2/images/normal_azh_patches_0a5a3ada2bb75c4af2daf8e4726bf099_0001.png,azh_patches,data/datasets/external/azh_patches/train/images/0a5a3ada2bb75c4af2daf8e4726bf099_1.png,PUBLIC_REAL_PHOTOS,empty_mask_patch,b4856551eda6c698ed2587fd80cf38f264298ed6e3e004127ef532c885847093
normal_azh_patches_0e9585008d43fdf08d840064a49674f3_0002,train,normal,azh_patches:0e9585008d43fdf08d840064a49674f3,data/datasets/efficientnet_reject_v2/images/normal_azh_patches_0e9585008d43fdf08d840064a49674f3_0002.png,azh_patches,data/datasets/external/azh_patches/train/images/0e9585008d43fdf08d840064a49674f3_0.png,PUBLIC_REAL_PHOTOS,empty_mask_patch,8af5ffc87fad65c103bfd783ed1deb8741bc999c60d533253e84ab1dc958231a
normal_azh_patches_16489f399948a5dfc46c056f1d26da40_0011,train,normal,azh_patches:16489f399948a5dfc46c056f1d26da40,data/datasets/efficientnet_reject_v2/images/normal_azh_patches_16489f399948a5dfc46c056f1d26da40_0011.png,azh_patches,data/datasets/external/azh_patches/train/images/16489f399948a5dfc46c056f1d26da40_0.png,PUBLIC_REAL_PHOTOS,empty_region_crop,09b00140375f83e4f71597709e9033e38ec075c9fcbb424ad0e30a221af152cc
normal_azh_patches_1c8e887ad6ec44f3c6cc91e88dd59f56_0004,train,normal,azh_patches:1c8e887ad6ec44f3c6cc91e88dd59f56,data/datasets/efficientnet_reject_v2/images/normal_azh_patches_1c8e887ad6ec44f3c6cc91e88dd59f56_0004.png,azh_patches,data/datasets/external/azh_patches/train/images/1c8e887ad6ec44f3c6cc91e88dd59f56_0.png,PUBLIC_REAL_PHOTOS,empty_mask_patch,dfe8e5e39cf50be8e2a8d71ed890933bbd5d4531fc8f682d5fa9c10c7824d6f4
normal_azh_patches_2664472bf2196368e9372077ad0fdbe2_0012,train,normal,azh_patches:2664472bf2196368e9372077ad0fdbe2,data/datasets/efficientnet_reject_v2/images/normal_azh_patches_2664472bf2196368e9372077ad0fdbe2_0012.png,azh_patches,data/datasets/external/azh_patches/train/images/2664472bf2196368e9372077ad0fdbe2_0.png,PUBLIC_REAL_PHOTOS,empty_region_crop,0d0dda4ea0477dc59225c285307f6cf063b84366ce55b0d7623d51d56ef561a4
normal_azh_patches_5c9c9b9e3f1d124c504365cda09afb24_0014,train,normal,azh_patches:5c9c9b9e3f1d124c504365cda09afb24,data/datasets/efficientnet_reject_v2/images/normal_azh_patches_5c9c9b9e3f1d124c504365cda09afb24_0014.png,azh_patches,data/datasets/external/azh_patches/train/images/5c9c9b9e3f1d124c504365cda09afb24_0.png,PUBLIC_REAL_PHOTOS,empty_region_crop,80e3448f072e4ab8cd6d570ce025e86d0dbf8885c606919dee77562d76c5e10b
normal_azh_patches_7c2b933bc1a51ded68a617a410335e25_0015,train,normal,azh_patches:7c2b933bc1a51ded68a617a410335e25,data/datasets/efficientnet_reject_v2/images/normal_azh_patches_7c2b933bc1a51ded68a617a410335e25_0015.png,azh_patches,data/datasets/external/azh_patches/train/images/7c2b933bc1a51ded68a617a410335e25_1.png,PUBLIC_REAL_PHOTOS,empty_region_crop,247c3fd249b8d04c0ed86c0ab1754b916cc9b15cdbd4ff52c82447c7d53e78c3
normal_azh_patches_f46434c267bc392570aa9c71be351fe8_0005,train,normal,azh_patches:f46434c267bc392570aa9c71be351fe8,data/datasets/efficientnet_reject_v2/images/normal_azh_patches_f46434c267bc392570aa9c71be351fe8_0005.png,azh_patches,data/datasets/external/azh_patches/test/images/f46434c267bc392570aa9c71be351fe8_0.png,PUBLIC_REAL_PHOTOS,empty_mask_patch,756bcdd5dcc2f2283de30b061bd77e86d416335de077fc58e2ea77f753bed70f
ood_reject_blue_011,train,ood_reject,ood_reject:blue,data/datasets/efficientnet_reject_v2/images/ood_reject_blue_011.png,synthetic_ood_reject_v2,ood_reject_blue_011,SYNTHETIC_OOD_REJECT,ood_reject_canvas,c138bebc730a0bb9af6efb854d2d1a7fc84d47a70fccae0f79c2c7e255ccb967
