dataset,sample_id,split,subject_id,source_id,path,file_sha256,pixel_sha256
public_wound_dataset,public_sample_0057,train,subj_012,Kaggle/Roboflow/WOUNDSEG Public Wound Taxonomy,data/datasets/public_wound_dataset/images/public_sample_0057.jpg,0312925c3b2a3744e10b53691c2aaaea5de72dc251364f018edc3439d11acc7c,c0ae1a675795081cb00a1c1424291a96a0d8d28197586b23834c4eb6a1305c2d
public_wound_dataset,public_sample_0058,train,subj_012,Kaggle/Roboflow/WOUNDSEG Public Wound Taxonomy,data/datasets/public_wound_dataset/images/public_sample_0058.jpg,f3db2d5ebff9d0929b806721b68d2b1b130496970dc10d17950340eaaa544406,44bec05fbcf41d94851a4838b2546ec34835afc48ffa5b551cc9b0b827ec17e0
public_wound_dataset,public_sample_0059,train,subj_012,Kaggle/Roboflow/WOUNDSEG Public Wound Taxonomy,data/datasets/public_wound_dataset/images/public_sample_0059.jpg,420415fca390a294438b222850c465f54e2571d5194fd8a785f0210ee664fac7,84245b6070a3bfff44bdd1231840fb80fbacc1734d26b3ce43a83eefddfcf8a8
public_wound_dataset,public_sample_0060,train,subj_012,Kaggle/Roboflow/WOUNDSEG Public Wound Taxonomy,data/datasets/public_wound_dataset/images/public_sample_0060.jpg,bde3b9fae6a61553638ce51b69c10c313cea3f914e75f6bdc4b9514fe9572a5f,9977eca76901da0626c9884681a8dffd147b76abc8097adee1c4f8018d8e556b
public_wound_dataset,public_sample_0061,train,subj_013,Kaggle/Roboflow/WOUNDSEG Public Wound Taxonomy,data/datasets/public_wound_dataset/images/public_sample_0061.jpg,56294535b00ba9e34bb210d3b636bc2df8b532d0161fd7fc12d6f96aab44500b,1d901627a860f30c283371f6645fc76b70b3de6fd3188d54e6686ff6be91e265
public_wound_dataset,public_sample_0062,train,subj_013,Kaggle/Roboflow/WOUNDSEG Public Wound Taxonomy,data/datasets/public_wound_dataset/images/public_sample_0062.jpg,fe46d4db54a79a59bc7e6645e1db90842fb1df503ba7f8d66eef1f67af218a45,a668ab2a9cb7e065e02379e5985564a0c94ecb262c9608c6bfe25d170de409bd
public_wound_dataset,public_sample_0063,train,subj_013,Kaggle/Roboflow/WOUNDSEG Public Wound Taxonomy,data/datasets/public_wound_dataset/images/public_sample_0063.jpg,0312925c3b2a3744e10b53691c2aaaea5de72dc251364f018edc3439d11acc7c,c0ae1a675795081cb00a1c1424291a96a0d8d28197586b23834c4eb6a1305c2d
public_wound_dataset,public_sample_0064,train,subj_013,Kaggle/Roboflow/WOUNDSEG Public Wound Taxonomy,data/datasets/public_wound_dataset/images/public_sample_0064.jpg,2a115c64fe53cfd410ad9b1f42327cfa9d4acff0b56db8b72843255c80e0675e,0a8fa2a593960cb4506384abd798c388b2915c2d14bb90d5659981026c6d654e
public_wound_dataset,public_sample_0065,train,subj_013,Kaggle/Roboflow/WOUNDSEG Public Wound Taxonomy,data/datasets/public_wound_dataset/images/public_sample_0065.jpg,420415fca390a294438b222850c465f54e2571d5194fd8a785f0210ee664fac7,84245b6070a3bfff44bdd1231840fb80fbacc1734d26b3ce43a83eefddfcf8a8
public_wound_dataset,public_sample_0066,train,subj_014,Kaggle/Roboflow/WOUNDSEG Public Wound Taxonomy,data/datasets/public_wound_dataset/images/public_sample_0066.jpg,bde3b9fae6a61553638ce51b69c10c313cea3f914e75f6bdc4b9514fe9572a5f,9977eca76901da0626c9884681a8dffd147b76abc8097adee1c4f8018d8e556b
public_wound_dataset,public_sample_0067,train,subj_014,Kaggle/Roboflow/WOUNDSEG Public Wound Taxonomy,data/datasets/public_wound_dataset/images/public_sample_0067.jpg,56294535b00ba9e34bb210d3b636bc2df8b532d0161fd7fc12d6f96aab44500b,1d901627a860f30c283371f6645fc76b70b3de6fd3188d54e6686ff6be91e265
public_wound_dataset,public_sample_0068,train,subj_014,Kaggle/Roboflow/WOUNDSEG Public Wound Taxonomy,data/datasets/public_wound_dataset/images/public_sample_0068.jpg,fe46d4db54a79a59bc7e6645e1db90842fb1df503ba7f8d66eef1f67af218a45,a668ab2a9cb7e065e02379e5985564a0c94ecb262c9608c6bfe25d170de409bd
public_wound_dataset,public_sample_0069,train,subj_014,Kaggle/Roboflow/WOUNDSEG Public Wound Taxonomy,data/datasets/public_wound_dataset/images/public_sample_0069.jpg,0312925c3b2a3744e10b53691c2aaaea5de72dc251364f018edc3439d11acc7c,c0ae1a675795081cb00a1c1424291a96a0d8d28197586b23834c4eb6a1305c2d
public_wound_dataset,public_sample_0070,train,subj_014,Kaggle/Roboflow/WOUNDSEG Public Wound Taxonomy,data/datasets/public_wound_dataset/images/public_sample_0070.jpg,f0db5ffe6a0984533122c517681f1957975a49e8cf7cf52ccaf170568ba4fc2b,e1b13d0d13117070a5edd0eed49447d77aa104a5d57ce9fd5909194ca740f86c
public_wound_dataset,public_sample_0071,train,subj_015,Kaggle/Roboflow/WOUNDSEG Public Wound Taxonomy,data/datasets/public_wound_dataset/images/public_sample_0071.jpg,420415fca390a294438b222850c465f54e2571d5194fd8a785f0210ee664fac7,84245b6070a3bfff44bdd1231840fb80fbacc1734d26b3ce43a83eefddfcf8a8
public_wound_dataset,public_sample_0072,train,subj_015,Kaggle/Roboflow/WOUNDSEG Public Wound Taxonomy,data/datasets/public_wound_dataset/images/public_sample_0072.jpg,bde3b9fae6a61553638ce51b69c10c313cea3f914e75f6bdc4b9514fe9572a5f,9977eca76901da0626c9884681a8dffd147b76abc8097adee1c4f8018d8e556b
public_wound_dataset,public_sample_0073,train,subj_015,Kaggle/Roboflow/WOUNDSEG Public Wound Taxonomy,data/datasets/public_wound_dataset/images/public_sample_0073.jpg,56294535b00ba9e34bb210d3b636bc2df8b532d0161fd7fc12d6f96aab44500b,1d901627a860f30c283371f6645fc76b70b3de6fd3188d54e6686ff6be91e265
public_wound_dataset,public_sample_0074,train,subj_015,Kaggle/Roboflow/WOUNDSEG Public Wound Taxonomy,data/datasets/public_wound_dataset/images/public_sample_0074.jpg,fe46d4db54a79a59bc7e6645e1db90842fb1df503ba7f8d66eef1f67af218a45,a668ab2a9cb7e065e02379e5985564a0c94ecb262c9608c6bfe25d170de409bd
public_wound_dataset,public_sample_0075,train,subj_015,Kaggle/Roboflow/WOUNDSEG Public Wound Taxonomy,data/datasets/public_wound_dataset/images/public_sample_0075.jpg,0312925c3b2a3744e10b53691c2aaaea5de72dc251364f018edc3439d11acc7c,c0ae1a675795081cb00a1c1424291a96a0d8d28197586b23834c4eb6a1305c2d
public_wound_dataset,public_sample_0076,train,subj_016,Kaggle/Roboflow/WOUNDSEG Public Wound Taxonomy,data/datasets/public_wound_dataset/images/public_sample_0076.jpg,5b4cc4f76901953d37ea19b3a14aa330427bce7ec533b5ebca0b2bdaaa097693,dbb2050d3e41fb5660d99871b4d1c4e613f877a6faa430df5151137c08780dba
public_wound_dataset,public_sample_0077,train,subj_016,Kaggle/Roboflow/WOUNDSEG Public Wound Taxonomy,data/datasets/public_wound_dataset/images/public_sample_0077.jpg,420415fca390a294438b222850c465f54e2571d5194fd8a785f0210ee664fac7,84245b6070a3bfff44bdd1231840fb80fbacc1734d26b3ce43a83eefddfcf8a8
public_wound_dataset,public_sample_0078,train,subj_016,Kaggle/Roboflow/WOUNDSEG Public Wound Taxonomy,data/datasets/public_wound_dataset/images/public_sample_0078.jpg,bde3b9fae6a61553638ce51b69c10c313cea3f914e75f6bdc4b9514fe9572a5f,9977eca76901da0626c9884681a8dffd147b76abc8097adee1c4f8018d8e556b
public_wound_dataset,public_sample_0079,train,subj_016,Kaggle/Roboflow/WOUNDSEG Public Wound Taxonomy,data/datasets/public_wound_dataset/images/public_sample_0079.jpg,56294535b00ba9e34bb210d3b636bc2df8b532d0161fd7fc12d6f96aab44500b,1d901627a860f30c283371f6645fc76b70b3de6fd3188d54e6686ff6be91e265
public_wound_dataset,public_sample_0080,train,subj_016,Kaggle/Roboflow/WOUNDSEG Public Wound Taxonomy,data/datasets/public_wound_dataset/images/public_sample_0080.jpg,fe46d4db54a79a59bc7e6645e1db90842fb1df503ba7f8d66eef1f67af218a45,a668ab2a9cb7e065e02379e5985564a0c94ecb262c9608c6bfe25d170de409bd
public_wound_dataset,public_sample_0081,train,subj_017,Kaggle/Roboflow/WOUNDSEG Public Wound Taxonomy,data/datasets/public_wound_dataset/images/public_sample_0081.jpg,0312925c3b2a3744e10b53691c2aaaea5de72dc251364f018edc3439d11acc7c,c0ae1a675795081cb00a1c1424291a96a0d8d28197586b23834c4eb6a1305c2d
public_wound_dataset,public_sample_0082,train,subj_017,Kaggle/Roboflow/WOUNDSEG Public Wound Taxonomy,data/datasets/public_wound_dataset/images/public_sample_0082.jpg,2a86096cf8f29e46039d63f4414685015abd61a21f6f579078cb7c4f3449a0c0,579f276cd1eb85b1c0705bdf7c9e9f0c4c570f897c44132bea661d60595bbf1d
public_wound_dataset,public_sample_0083,train,subj_017,Kaggle/Roboflow/WOUNDSEG Public Wound Taxonomy,data/datasets/public_wound_dataset/images/public_sample_0083.jpg,420415fca390a294438b222850c465f54e2571d5194fd8a785f0210ee664fac7,84245b6070a3bfff44bdd1231840fb80fbacc1734d26b3ce43a83eefddfcf8a8
public_wound_dataset,public_sample_0084,train,subj_017,Kaggle/Roboflow/WOUNDSEG Public Wound Taxonomy,data/datasets/public_wound_dataset/images/public_sample_0084.jpg,bde3b9fae6a61553638ce51b69c10c313cea3f914e75f6bdc4b9514fe9572a5f,9977eca76901da0626c9884681a8dffd147b76abc8097adee1c4f8018d8e556b
public_wound_dataset,public_sample_0085,train,subj_017,Kaggle/Roboflow/WOUNDSEG Public Wound Taxonomy,data/datasets/public_wound_dataset/images/public_sample_0085.jpg,56294535b00ba9e34bb210d3b636bc2df8b532d0161fd7fc12d6f96aab44500b,1d901627a860f30c283371f6645fc76b70b3de6fd3188d54e6686ff6be91e265
public_wound_dataset,public_sample_0086,train,subj_018,Kaggle/Roboflow/WOUNDSEG Public Wound Taxonomy,data/datasets/public_wound_dataset/images/public_sample_0086.jpg,fe46d4db54a79a59bc7e6645e1db90842fb1df503ba7f8d66eef1f67af218a45,a668ab2a9cb7e065e02379e5985564a0c94ecb262c9608c6bfe25d170de409bd
public_wound_dataset,public_sample_0087,train,subj_018,Kaggle/Roboflow/WOUNDSEG Public Wound Taxonomy,data/datasets/public_wound_dataset/images/public_sample_0087.jpg,0312925c3b2a3744e10b53691c2aaaea5de72dc251364f018edc3439d11acc7c,c0ae1a675795081cb00a1c1424291a96a0d8d28197586b23834c4eb6a1305c2d
public_wound_dataset,public_sample_0088,train,subj_018,Kaggle/Roboflow/WOUNDSEG Public Wound Taxonomy,data/datasets/public_wound_dataset/images/public_sample_0088.jpg,7a1be8d2b8a290912cc0d1443f5baf2f560d67bc6d59b7d7933533d1199bb4d7,a87e11f56204f5c7ac67686b375c0958be8691012652de29749d9daa924d74a0
public_wound_dataset,public_sample_0089,train,subj_018,Kaggle/Roboflow/WOUNDSEG Public Wound Taxonomy,data/datasets/public_wound_dataset/images/public_sample_0089.jpg,420415fca390a294438b222850c465f54e2571d5194fd8a785f0210ee664fac7,84245b6070a3bfff44bdd1231840fb80fbacc1734d26b3ce43a83eefddfcf8a8
public_wound_dataset,public_sample_0090,train,subj_018,Kaggle/Roboflow/WOUNDSEG Public Wound Taxonomy,data/datasets/public_wound_dataset/images/public_sample_0090.jpg,bde3b9fae6a61553638ce51b69c10c313cea3f914e75f6bdc4b9514fe9572a5f,9977eca76901da0626c9884681a8dffd147b76abc8097adee1c4f8018d8e556b
public_wound_dataset,public_sample_0091,train,subj_019,Kaggle/Roboflow/WOUNDSEG Public Wound Taxonomy,data/datasets/public_wound_dataset/images/public_sample_0091.jpg,56294535b00ba9e34bb210d3b636bc2df8b532d0161fd7fc12d6f96aab44500b,1d901627a860f30c283371f6645fc76b70b3de6fd3188d54e6686ff6be91e265
public_wound_dataset,public_sample_0092,train,subj_019,Kaggle/Roboflow/WOUNDSEG Public Wound Taxonomy,data/datasets/public_wound_dataset/images/public_sample_0092.jpg,fe46d4db54a79a59bc7e6645e1db90842fb1df503ba7f8d66eef1f67af218a45,a668ab2a9cb7e065e02379e5985564a0c94ecb262c9608c6bfe25d170de409bd
public_wound_dataset,public_sample_0093,train,subj_019,Kaggle/Roboflow/WOUNDSEG Public Wound Taxonomy,data/datasets/public_wound_dataset/images/public_sample_0093.jpg,0312925c3b2a3744e10b53691c2aaaea5de72dc251364f018edc3439d11acc7c,c0ae1a675795081cb00a1c1424291a96a0d8d28197586b23834c4eb6a1305c2d
public_wound_dataset,public_sample_0094,train,subj_019,Kaggle/Roboflow/WOUNDSEG Public Wound Taxonomy,data/datasets/public_wound_dataset/images/public_sample_0094.jpg,e6a6ffdd25eefefc66dc886e7ffe7a49f51c60441b8c1ad9606320bfe5db7af8,03390a47387ceda5abed7104ac4e39e63b43e7d817ab84f2bd804321ecf6f2d2
public_wound_dataset,public_sample_0095,train,subj_019,Kaggle/Roboflow/WOUNDSEG Public Wound Taxonomy,data/datasets/public_wound_dataset/images/public_sample_0095.jpg,420415fca390a294438b222850c465f54e2571d5194fd8a785f0210ee664fac7,84245b6070a3bfff44bdd1231840fb80fbacc1734d26b3ce43a83eefddfcf8a8
public_wound_dataset,public_sample_0096,train,subj_020,Kaggle/Roboflow/WOUNDSEG Public Wound Taxonomy,data/datasets/public_wound_dataset/images/public_sample_0096.jpg,bde3b9fae6a61553638ce51b69c10c313cea3f914e75f6bdc4b9514fe9572a5f,9977eca76901da0626c9884681a8dffd147b76abc8097adee1c4f8018d8e556b
public_wound_dataset,public_sample_0097,train,subj_020,Kaggle/Roboflow/WOUNDSEG Public Wound Taxonomy,data/datasets/public_wound_dataset/images/public_sample_0097.jpg,56294535b00ba9e34bb210d3b636bc2df8b532d0161fd7fc12d6f96aab44500b,1d901627a860f30c283371f6645fc76b70b3de6fd3188d54e6686ff6be91e265
public_wound_dataset,public_sample_0098,train,subj_020,Kaggle/Roboflow/WOUNDSEG Public Wound Taxonomy,data/datasets/public_wound_dataset/images/public_sample_0098.jpg,fe46d4db54a79a59bc7e6645e1db90842fb1df503ba7f8d66eef1f67af218a45,a668ab2a9cb7e065e02379e5985564a0c94ecb262c9608c6bfe25d170de409bd
public_wound_dataset,public_sample_0099,train,subj_020,Kaggle/Roboflow/WOUNDSEG Public Wound Taxonomy,data/datasets/public_wound_dataset/images/public_sample_0099.jpg,0312925c3b2a3744e10b53691c2aaaea5de72dc251364f018edc3439d11acc7c,c0ae1a675795081cb00a1c1424291a96a0d8d28197586b23834c4eb6a1305c2d
public_wound_dataset,public_sample_0100,train,subj_020,Kaggle/Roboflow/WOUNDSEG Public Wound Taxonomy,data/datasets/public_wound_dataset/images/public_sample_0100.jpg,4eec64cc054c484ff6ac66b7e73fff5d1fb9e06bc34dfd13b5c5f449e815c302,19700a20bfa838c94d13ad449e94b6502aa5fd91ee6b773b1bc41d795326c052
public_wound_dataset,public_sample_0101,train,subj_021,Kaggle/Roboflow/WOUNDSEG Public Wound Taxonomy,data/datasets/public_wound_dataset/images/public_sample_0101.jpg,420415fca390a294438b222850c465f54e2571d5194fd8a785f0210ee664fac7,84245b6070a3bfff44bdd1231840fb80fbacc1734d26b3ce43a83eefddfcf8a8
public_wound_dataset,public_sample_0102,train,subj_021,Kaggle/Roboflow/WOUNDSEG Public Wound Taxonomy,data/datasets/public_wound_dataset/images/public_sample_0102.jpg,bde3b9fae6a61553638ce51b69c10c313cea3f914e75f6bdc4b9514fe9572a5f,9977eca76901da0626c9884681a8dffd147b76abc8097adee1c4f8018d8e556b
public_wound_dataset,public_sample_0103,train,subj_021,Kaggle/Roboflow/WOUNDSEG Public Wound Taxonomy,data/datasets/public_wound_dataset/images/public_sample_0103.jpg,56294535b00ba9e34bb210d3b636bc2df8b532d0161fd7fc12d6f96aab44500b,1d901627a860f30c283371f6645fc76b70b3de6fd3188d54e6686ff6be91e265
public_wound_dataset,public_sample_0104,train,subj_021,Kaggle/Roboflow/WOUNDSEG Public Wound Taxonomy,data/datasets/public_wound_dataset/images/public_sample_0104.jpg,fe46d4db54a79a59bc7e6645e1db90842fb1df503ba7f8d66eef1f67af218a45,a668ab2a9cb7e065e02379e5985564a0c94ecb262c9608c6bfe25d170de409bd
public_wound_dataset,public_sample_0105,train,subj_021,Kaggle/Roboflow/WOUNDSEG Public Wound Taxonomy,data/datasets/public_wound_dataset/images/public_sample_0105.jpg,0312925c3b2a3744e10b53691c2aaaea5de72dc251364f018edc3439d11acc7c,c0ae1a675795081cb00a1c1424291a96a0d8d28197586b23834c4eb6a1305c2d
public_wound_dataset,public_sample_0106,train,subj_022,Kaggle/Roboflow/WOUNDSEG Public Wound Taxonomy,data/datasets/public_wound_dataset/images/public_sample_0106.jpg,c59461b72bc3f97ef40956ed953d765475e878b3d02c1c2f0c0b0f863aff34d3,1c2d48b4f472959ee48b2c11caeb82817be7fbdcd09cb81969895dddf5496a90
public_wound_dataset,public_sample_0107,train,subj_022,Kaggle/Roboflow/WOUNDSEG Public Wound Taxonomy,data/datasets/public_wound_dataset/images/public_sample_0107.jpg,420415fca390a294438b222850c465f54e2571d5194fd8a785f0210ee664fac7,84245b6070a3bfff44bdd1231840fb80fbacc1734d26b3ce43a83eefddfcf8a8
public_wound_dataset,public_sample_0108,train,subj_022,Kaggle/Roboflow/WOUNDSEG Public Wound Taxonomy,data/datasets/public_wound_dataset/images/public_sample_0108.jpg,bde3b9fae6a61553638ce51b69c10c313cea3f914e75f6bdc4b9514fe9572a5f,9977eca76901da0626c9884681a8dffd147b76abc8097adee1c4f8018d8e556b
public_wound_dataset,public_sample_0109,train,subj_022,Kaggle/Roboflow/WOUNDSEG Public Wound Taxonomy,data/datasets/public_wound_dataset/images/public_sample_0109.jpg,56294535b00ba9e34bb210d3b636bc2df8b532d0161fd7fc12d6f96aab44500b,1d901627a860f30c283371f6645fc76b70b3de6fd3188d54e6686ff6be91e265
public_wound_dataset,public_sample_0110,train,subj_022,Kaggle/Roboflow/WOUNDSEG Public Wound Taxonomy,data/datasets/public_wound_dataset/images/public_sample_0110.jpg,fe46d4db54a79a59bc7e6645e1db90842fb1df503ba7f8d66eef1f67af218a45,a668ab2a9cb7e065e02379e5985564a0c94ecb262c9608c6bfe25d170de409bd
public_wound_dataset,public_sample_0111,train,subj_023,Kaggle/Roboflow/WOUNDSEG Public Wound Taxonomy,data/datasets/public_wound_dataset/images/public_sample_0111.jpg,0312925c3b2a3744e10b53691c2aaaea5de72dc251364f018edc3439d11acc7c,c0ae1a675795081cb00a1c1424291a96a0d8d28197586b23834c4eb6a1305c2d
public_wound_dataset,public_sample_0112,train,subj_023,Kaggle/Roboflow/WOUNDSEG Public Wound Taxonomy,data/datasets/public_wound_dataset/images/public_sample_0112.jpg,3f95f71d8cd2bd56d98dcde2f9d4e8d6edbb1033fbb8b68cd0c056470d5076fa,9719435cd90b2e2a26e8a52b46ccb78f8605d74e52ec7d6f811815e8a6e9d860
public_wound_dataset,public_sample_0113,train,subj_023,Kaggle/Roboflow/WOUNDSEG Public Wound Taxonomy,data/datasets/public_wound_dataset/images/public_sample_0113.jpg,420415fca390a294438b222850c465f54e2571d5194fd8a785f0210ee664fac7,84245b6070a3bfff44bdd1231840fb80fbacc1734d26b3ce43a83eefddfcf8a8
public_wound_dataset,public_sample_0114,train,subj_023,Kaggle/Roboflow/WOUNDSEG Public Wound Taxonomy,data/datasets/public_wound_dataset/images/public_sample_0114.jpg,bde3b9fae6a61553638ce51b69c10c313cea3f914e75f6bdc4b9514fe9572a5f,9977eca76901da0626c9884681a8dffd147b76abc8097adee1c4f8018d8e556b
public_wound_dataset,public_sample_0115,train,subj_023,Kaggle/Roboflow/WOUNDSEG Public Wound Taxonomy,data/datasets/public_wound_dataset/images/public_sample_0115.jpg,56294535b00ba9e34bb210d3b636bc2df8b532d0161fd7fc12d6f96aab44500b,1d901627a860f30c283371f6645fc76b70b3de6fd3188d54e6686ff6be91e265
public_wound_dataset,public_sample_0116,train,subj_024,Kaggle/Roboflow/WOUNDSEG Public Wound Taxonomy,data/datasets/public_wound_dataset/images/public_sample_0116.jpg,fe46d4db54a79a59bc7e6645e1db90842fb1df503ba7f8d66eef1f67af218a45,a668ab2a9cb7e065e02379e5985564a0c94ecb262c9608c6bfe25d170de409bd
public_wound_dataset,public_sample_0117,train,subj_024,Kaggle/Roboflow/WOUNDSEG Public Wound Taxonomy,data/datasets/public_wound_dataset/images/public_sample_0117.jpg,0312925c3b2a3744e10b53691c2aaaea5de72dc251364f018edc3439d11acc7c,c0ae1a675795081cb00a1c1424291a96a0d8d28197586b23834c4eb6a1305c2d
public_wound_dataset,public_sample_0118,train,subj_024,Kaggle/Roboflow/WOUNDSEG Public Wound Taxonomy,data/datasets/public_wound_dataset/images/public_sample_0118.jpg,823fffb1d6053f0eb550ec021b714b5076a82ca6378681755340e023967c13d4,8e21b9843b6b02c80df77908c5f725b1c7478be47322c63b93c2497085963548
public_wound_dataset,public_sample_0119,train,subj_024,Kaggle/Roboflow/WOUNDSEG Public Wound Taxonomy,data/datasets/public_wound_dataset/images/public_sample_0119.jpg,420415fca390a294438b222850c465f54e2571d5194fd8a785f0210ee664fac7,84245b6070a3bfff44bdd1231840fb80fbacc1734d26b3ce43a83eefddfcf8a8
public_wound_dataset,public_sample_0120,train,subj_024,Kaggle/Roboflow/WOUNDSEG Public Wound Taxonomy,data/datasets/public_wound_dataset/images/public_sample_0120.jpg,bde3b9fae6a61553638ce51b69c10c313cea3f914e75f6bdc4b9514fe9572a5f,9977eca76901da0626c9884681a8dffd147b76abc8097adee1c4f8018d8e556b
public_wound_dataset,public_sample_0121,train,subj_025,Kaggle/Roboflow/WOUNDSEG Public Wound Taxonomy,data/datasets/public_wound_dataset/images/public_sample_0121.jpg,56294535b00ba9e34bb210d3b636bc2df8b532d0161fd7fc12d6f96aab44500b,1d901627a860f30c283371f6645fc76b70b3de6fd3188d54e6686ff6be91e265
public_wound_dataset,public_sample_0122,train,subj_025,Kaggle/Roboflow/WOUNDSEG Public Wound Taxonomy,data/datasets/public_wound_dataset/images/public_sample_0122.jpg,fe46d4db54a79a59bc7e6645e1db90842fb1df503ba7f8d66eef1f67af218a45,a668ab2a9cb7e065e02379e5985564a0c94ecb262c9608c6bfe25d170de409bd
public_wound_dataset,public_sample_0123,train,subj_025,Kaggle/Roboflow/WOUNDSEG Public Wound Taxonomy,data/datasets/public_wound_dataset/images/public_sample_0123.jpg,0312925c3b2a3744e10b53691c2aaaea5de72dc251364f018edc3439d11acc7c,c0ae1a675795081cb00a1c1424291a96a0d8d28197586b23834c4eb6a1305c2d
public_wound_dataset,public_sample_0124,train,subj_025,Kaggle/Roboflow/WOUNDSEG Public Wound Taxonomy,data/datasets/public_wound_dataset/images/public_sample_0124.jpg,77505571538e15db06bad02edbf6962b541c55d0284abc6747e6ebc2bd6ca014,7ff4f7f18f63ba31016e6bb1d1d477b0b7410c66802f9704a0f2747703611f05
public_wound_dataset,public_sample_0125,train,subj_025,Kaggle/Roboflow/WOUNDSEG Public Wound Taxonomy,data/datasets/public_wound_dataset/images/public_sample_0125.jpg,420415fca390a294438b222850c465f54e2571d5194fd8a785f0210ee664fac7,84245b6070a3bfff44bdd1231840fb80fbacc1734d26b3ce43a83eefddfcf8a8
public_wound_dataset,public_sample_0126,train,subj_026,Kaggle/Roboflow/WOUNDSEG Public Wound Taxonomy,data/datasets/public_wound_dataset/images/public_sample_0126.jpg,bde3b9fae6a61553638ce51b69c10c313cea3f914e75f6bdc4b9514fe9572a5f,9977eca76901da0626c9884681a8dffd147b76abc8097adee1c4f8018d8e556b
public_wound_dataset,public_sample_0127,train,subj_026,Kaggle/Roboflow/WOUNDSEG Public Wound Taxonomy,data/datasets/public_wound_dataset/images/public_sample_0127.jpg,56294535b00ba9e34bb210d3b636bc2df8b532d0161fd7fc12d6f96aab44500b,1d901627a860f30c283371f6645fc76b70b3de6fd3188d54e6686ff6be91e265
public_wound_dataset,public_sample_0128,train,subj_026,Kaggle/Roboflow/WOUNDSEG Public Wound Taxonomy,data/datasets/public_wound_dataset/images/public_sample_0128.jpg,fe46d4db54a79a59bc7e6645e1db90842fb1df503ba7f8d66eef1f67af218a45,a668ab2a9cb7e065e02379e5985564a0c94ecb262c9608c6bfe25d170de409bd
public_wound_dataset,public_sample_0129,train,subj_026,Kaggle/Roboflow/WOUNDSEG Public Wound Taxonomy,data/datasets/public_wound_dataset/images/public_sample_0129.jpg,0312925c3b2a3744e10b53691c2aaaea5de72dc251364f018edc3439d11acc7c,c0ae1a675795081cb00a1c1424291a96a0d8d28197586b23834c4eb6a1305c2d
public_wound_dataset,public_sample_0130,train,subj_026,Kaggle/Roboflow/WOUNDSEG Public Wound Taxonomy,data/datasets/public_wound_dataset/images/public_sample_0130.jpg,f3771dbf0107fafeb134fb6f5d26fc84a04c5ebd31e9444803ac98ae93936823,4124713be7348af8204e75438eab026f09c8a92924ab22aac1a82b7532453287
public_wound_dataset,public_sample_0131,train,subj_027,Kaggle/Roboflow/WOUNDSEG Public Wound Taxonomy,data/datasets/public_wound_dataset/images/public_sample_0131.jpg,420415fca390a294438b222850c465f54e2571d5194fd8a785f0210ee664fac7,84245b6070a3bfff44bdd1231840fb80fbacc1734d26b3ce43a83eefddfcf8a8
public_wound_dataset,public_sample_0132,train,subj_027,Kaggle/Roboflow/WOUNDSEG Public Wound Taxonomy,data/datasets/public_wound_dataset/images/public_sample_0132.jpg,bde3b9fae6a61553638ce51b69c10c313cea3f914e75f6bdc4b9514fe9572a5f,9977eca76901da0626c9884681a8dffd147b76abc8097adee1c4f8018d8e556b
public_wound_dataset,public_sample_0133,train,subj_027,Kaggle/Roboflow/WOUNDSEG Public Wound Taxonomy,data/datasets/public_wound_dataset/images/public_sample_0133.jpg,56294535b00ba9e34bb210d3b636bc2df8b532d0161fd7fc12d6f96aab44500b,1d901627a860f30c283371f6645fc76b70b3de6fd3188d54e6686ff6be91e265
public_wound_dataset,public_sample_0134,train,subj_027,Kaggle/Roboflow/WOUNDSEG Public Wound Taxonomy,data/datasets/public_wound_dataset/images/public_sample_0134.jpg,fe46d4db54a79a59bc7e6645e1db90842fb1df503ba7f8d66eef1f67af218a45,a668ab2a9cb7e065e02379e5985564a0c94ecb262c9608c6bfe25d170de409bd
public_wound_dataset,public_sample_0135,train,subj_027,Kaggle/Roboflow/WOUNDSEG Public Wound Taxonomy,data/datasets/public_wound_dataset/images/public_sample_0135.jpg,0312925c3b2a3744e10b53691c2aaaea5de72dc251364f018edc3439d11acc7c,c0ae1a675795081cb00a1c1424291a96a0d8d28197586b23834c4eb6a1305c2d
public_wound_dataset,public_sample_0136,train,subj_028,Kaggle/Roboflow/WOUNDSEG Public Wound Taxonomy,data/datasets/public_wound_dataset/images/public_sample_0136.jpg,72d9e842f7e6b1a939dd09335c2b62ce535167202a6a569e65ebededa2848b3b,ecf36c7208e1f4085e089189e36d1b3fa05e683ec29c72e691842ebd10500bff
public_wound_dataset,public_sample_0137,train,subj_028,Kaggle/Roboflow/WOUNDSEG Public Wound Taxonomy,data/datasets/public_wound_dataset/images/public_sample_0137.jpg,420415fca390a294438b222850c465f54e2571d5194fd8a785f0210ee664fac7,84245b6070a3bfff44bdd1231840fb80fbacc1734d26b3ce43a83eefddfcf8a8
public_wound_dataset,public_sample_0138,train,subj_028,Kaggle/Roboflow/WOUNDSEG Public Wound Taxonomy,data/datasets/public_wound_dataset/images/public_sample_0138.jpg,bde3b9fae6a61553638ce51b69c10c313cea3f914e75f6bdc4b9514fe9572a5f,9977eca76901da0626c9884681a8dffd147b76abc8097adee1c4f8018d8e556b
