sample_id,split,class,subject_id,image_path,source_dataset,source_path,provenance,normal_kind,pixel_sha256
yolo_raw_synthetic_wound__syn_wound_0011,test,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0011,data/datasets/efficientnet_subject_normal/images/cut_yolo_raw_synthetic_wound__syn_wound_0011.png,yolo_processed,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0011.jpg,SYNTHETIC,,a6400be4ade86ca20dcb216fb118facb0aaffa1f41e9a6117936661225551eba
yolo_raw_synthetic_wound__syn_wound_0016,train,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0016,data/datasets/efficientnet_subject_normal/images/cut_yolo_raw_synthetic_wound__syn_wound_0016.png,yolo_processed,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0016.jpg,SYNTHETIC,,918c8a0fca7f51b149be09ffa4632d0543e88ea7c9a0ceeab3e97240fdd6251c
yolo_raw_synthetic_wound__syn_wound_0024,train,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0024,data/datasets/efficientnet_subject_normal/images/cut_yolo_raw_synthetic_wound__syn_wound_0024.png,yolo_processed,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0024.jpg,SYNTHETIC,,a6b8c66b9cae73974d9d2c1af75dc027f3d8cea80ae4bf0b8dd4672c49665109
yolo_raw_synthetic_wound__syn_wound_0032,train,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0032,data/datasets/efficientnet_subject_normal/images/cut_yolo_raw_synthetic_wound__syn_wound_0032.png,yolo_processed,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0032.jpg,SYNTHETIC,,40006e9f326e45ce986f68dd916331be2ad81c0d55edce05bd3b764a3a7a8b1b
yolo_raw_synthetic_wound__syn_wound_0040,train,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0040,data/datasets/efficientnet_subject_normal/images/cut_yolo_raw_synthetic_wound__syn_wound_0040.png,yolo_processed,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0040.jpg,SYNTHETIC,,7abb11e040b648f567a123a795214958f3460af1cb3f06257a35b5a345b6b77c
yolo_raw_synthetic_wound__syn_wound_0042,train,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0042,data/datasets/efficientnet_subject_normal/images/cut_yolo_raw_synthetic_wound__syn_wound_0042.png,yolo_processed,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0042.jpg,SYNTHETIC,,a845612d7a2e5ac1eec18850b235c1aaa6c1d03faf8bfee8c6b737c14debdb9c
yolo_raw_synthetic_wound__syn_wound_0045,train,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0045,data/datasets/efficientnet_subject_normal/images/cut_yolo_raw_synthetic_wound__syn_wound_0045.png,yolo_processed,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0045.jpg,SYNTHETIC,,4eb74202bef0faa479a89b7ddd30f862db238f634b5a2b3763a8b5337ab12f76
yolo_raw_synthetic_wound__syn_wound_0048,train,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0048,data/datasets/efficientnet_subject_normal/images/cut_yolo_raw_synthetic_wound__syn_wound_0048.png,yolo_processed,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0048.jpg,SYNTHETIC,,3922926f3a0b316189fa30699b23435fa0cd087dfe8b215dc75d6ff9026c6ab5
yolo_raw_synthetic_wound__syn_wound_0049,val,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0049,data/datasets/efficientnet_subject_normal/images/cut_yolo_raw_synthetic_wound__syn_wound_0049.png,yolo_processed,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0049.jpg,SYNTHETIC,,6439e844b70b87e92aac70808abde5d7423dcc276fb13032f8eaceb72fd9874c
yolo_raw_synthetic_wound__syn_wound_0053,train,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0053,data/datasets/efficientnet_subject_normal/images/cut_yolo_raw_synthetic_wound__syn_wound_0053.png,yolo_processed,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0053.jpg,SYNTHETIC,,5d4473b7d1ad336dd11a142a0a49dc573d3624780947a8c55b4083bbb7953c4e
yolo_raw_synthetic_wound__syn_wound_0054,train,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0054,data/datasets/efficientnet_subject_normal/images/cut_yolo_raw_synthetic_wound__syn_wound_0054.png,yolo_processed,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0054.jpg,SYNTHETIC,,25b6df0cfce239fd22204a3440f3e71f329cf507f4f0795b7846f402eac224be
yolo_raw_synthetic_wound__syn_wound_0059,test,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0059,data/datasets/efficientnet_subject_normal/images/cut_yolo_raw_synthetic_wound__syn_wound_0059.png,yolo_processed,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0059.jpg,SYNTHETIC,,10033995ada753b4c339d69eec4116f5a17bc483a333c2f8a32d90377ae83dd6
yolo_raw_synthetic_wound__syn_wound_0062,train,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0062,data/datasets/efficientnet_subject_normal/images/cut_yolo_raw_synthetic_wound__syn_wound_0062.png,yolo_processed,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0062.jpg,SYNTHETIC,,4c22d3d2478d227ef73c1bd65eb1c9958c52495c2bb1395bf65147716f2067ff
yolo_raw_synthetic_wound__syn_wound_0063,train,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0063,data/datasets/efficientnet_subject_normal/images/cut_yolo_raw_synthetic_wound__syn_wound_0063.png,yolo_processed,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0063.jpg,SYNTHETIC,,11833cf105ff63d90667abac88b336b7ca63930ae2c9db448897440250dd11d2
yolo_raw_synthetic_wound__syn_wound_0064,train,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0064,data/datasets/efficientnet_subject_normal/images/cut_yolo_raw_synthetic_wound__syn_wound_0064.png,yolo_processed,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0064.jpg,SYNTHETIC,,022bb96f713332433b261391cfdde7b74b517dbaa98deae012e20dde67c008a5
yolo_raw_synthetic_wound__syn_wound_0066,val,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0066,data/datasets/efficientnet_subject_normal/images/cut_yolo_raw_synthetic_wound__syn_wound_0066.png,yolo_processed,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0066.jpg,SYNTHETIC,,b0e6f46b5396e49ce83f7eb2559f5950b31efbf4565e6014169bb2ae4c960742
yolo_raw_synthetic_wound__syn_wound_0072,val,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0072,data/datasets/efficientnet_subject_normal/images/cut_yolo_raw_synthetic_wound__syn_wound_0072.png,yolo_processed,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0072.jpg,SYNTHETIC,,64bbc2d64491927b41e5bdb641d42120df4c36428cb0b07c6cbafcec7c112abc
yolo_raw_synthetic_wound__syn_wound_0078,train,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0078,data/datasets/efficientnet_subject_normal/images/cut_yolo_raw_synthetic_wound__syn_wound_0078.png,yolo_processed,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0078.jpg,SYNTHETIC,,a29a37c468ac073201099fb6ab8887431584d5f10bd1d68548b3376ed88d8c54
yolo_raw_synthetic_wound__syn_wound_0084,test,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0084,data/datasets/efficientnet_subject_normal/images/cut_yolo_raw_synthetic_wound__syn_wound_0084.png,yolo_processed,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0084.jpg,SYNTHETIC,,0781e94345a7e98ac07646fba176547bb89b108ed787d2fc34af4bc7a9f11b39
yolo_raw_synthetic_wound__syn_wound_0098,train,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0098,data/datasets/efficientnet_subject_normal/images/cut_yolo_raw_synthetic_wound__syn_wound_0098.png,yolo_processed,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0098.jpg,SYNTHETIC,,6fb3da2e702a48f62a3f94358c778c56e69edd8504a2d373411934af7e849733
yolo_raw_synthetic_wound__syn_wound_0101,train,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0101,data/datasets/efficientnet_subject_normal/images/cut_yolo_raw_synthetic_wound__syn_wound_0101.png,yolo_processed,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0101.jpg,SYNTHETIC,,25a2333cbcb4bb9162555d6b25d216796a08ae08745e4593e76ad319d9163db5
yolo_raw_synthetic_wound__syn_wound_0103,val,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0103,data/datasets/efficientnet_subject_normal/images/cut_yolo_raw_synthetic_wound__syn_wound_0103.png,yolo_processed,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0103.jpg,SYNTHETIC,,a1d1ca0d3df9f04b919bffa1738f2c345902f8804808334e085e92ce73d215f8
yolo_raw_synthetic_wound__syn_wound_0104,train,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0104,data/datasets/efficientnet_subject_normal/images/cut_yolo_raw_synthetic_wound__syn_wound_0104.png,yolo_processed,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0104.jpg,SYNTHETIC,,395a1e63f4cb76d0c93c1fb9c60b04dda7bbc0caecdde07f4e30c378eeccc758
yolo_raw_synthetic_wound__syn_wound_0110,val,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0110,data/datasets/efficientnet_subject_normal/images/cut_yolo_raw_synthetic_wound__syn_wound_0110.png,yolo_processed,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0110.jpg,SYNTHETIC,,3be5f5a00c0abc9e98585c304fc5331ce739c7d0207ed81f3932307eb198498a
yolo_raw_synthetic_wound__syn_wound_0113,train,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0113,data/datasets/efficientnet_subject_normal/images/cut_yolo_raw_synthetic_wound__syn_wound_0113.png,yolo_processed,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0113.jpg,SYNTHETIC,,9bbd9a2b96d96a8c3262e4bcc1db9296abc7cc4823db18ef34c7f95b001be039
yolo_raw_synthetic_wound__syn_wound_0114,train,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0114,data/datasets/efficientnet_subject_normal/images/cut_yolo_raw_synthetic_wound__syn_wound_0114.png,yolo_processed,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0114.jpg,SYNTHETIC,,5a3165f7ebc5683e8b0fd747043da653d88e146c0f95304e890026325c844761
yolo_raw_synthetic_wound__syn_wound_0115,test,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0115,data/datasets/efficientnet_subject_normal/images/cut_yolo_raw_synthetic_wound__syn_wound_0115.png,yolo_processed,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0115.jpg,SYNTHETIC,,1ae2d5140dfc55c9e6e001e35f375830103c41c4b021f5328da19d21e2f01430
yolo_raw_synthetic_wound__syn_wound_0116,train,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0116,data/datasets/efficientnet_subject_normal/images/cut_yolo_raw_synthetic_wound__syn_wound_0116.png,yolo_processed,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0116.jpg,SYNTHETIC,,98b33d9883d37e059404864c8663d3a5b70cf067609e38d8a301e5d01c70e424
yolo_raw_synthetic_wound__syn_wound_0117,train,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0117,data/datasets/efficientnet_subject_normal/images/cut_yolo_raw_synthetic_wound__syn_wound_0117.png,yolo_processed,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0117.jpg,SYNTHETIC,,2378823d2114bb93714e6d00d1a8a80566c4c188e6aacc586e868fbfc5777b8e
yolo_raw_synthetic_wound__syn_wound_0126,test,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0126,data/datasets/efficientnet_subject_normal/images/cut_yolo_raw_synthetic_wound__syn_wound_0126.png,yolo_processed,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0126.jpg,SYNTHETIC,,94d0eff1d3cff20c3813888c3932a7d80ef3515b19513e974e0246d35caf6d39
yolo_raw_synthetic_wound__syn_wound_0148,test,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0148,data/datasets/efficientnet_subject_normal/images/cut_yolo_raw_synthetic_wound__syn_wound_0148.png,yolo_processed,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0148.jpg,SYNTHETIC,,3eb65bad0545c7445dd8799c98745839f5ebc6e6c0253269fa8a8f6916145290
yolo_raw_synthetic_wound__syn_wound_0157,train,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0157,data/datasets/efficientnet_subject_normal/images/cut_yolo_raw_synthetic_wound__syn_wound_0157.png,yolo_processed,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0157.jpg,SYNTHETIC,,7161316c32923c1e5bf4236fcd461223cd4ccad4106ebeb915764bcc9e61252c
yolo_raw_synthetic_wound__syn_wound_0164,train,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0164,data/datasets/efficientnet_subject_normal/images/cut_yolo_raw_synthetic_wound__syn_wound_0164.png,yolo_processed,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0164.jpg,SYNTHETIC,,8a3c2cca79efcf52e80ff56e15eda103d95c106cad360616eb94e2bae60a3073
yolo_raw_synthetic_wound__syn_wound_0170,val,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0170,data/datasets/efficientnet_subject_normal/images/cut_yolo_raw_synthetic_wound__syn_wound_0170.png,yolo_processed,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0170.jpg,SYNTHETIC,,a780473470fff5928ea5134e41126d3e151afa588a1c5a786cb903c56bd7f8e5
yolo_raw_synthetic_wound__syn_wound_0173,test,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0173,data/datasets/efficientnet_subject_normal/images/cut_yolo_raw_synthetic_wound__syn_wound_0173.png,yolo_processed,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0173.jpg,SYNTHETIC,,3fe10bf669db7df3ac3c7db4ed78f0ae4ea11cee87b9834bd62fddec8619cf68
yolo_raw_synthetic_wound__syn_wound_0179,train,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0179,data/datasets/efficientnet_subject_normal/images/cut_yolo_raw_synthetic_wound__syn_wound_0179.png,yolo_processed,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0179.jpg,SYNTHETIC,,22354de9f1781dcb4fd52ebf4a19e69f7774781269c6d27853b86fa0355f2f9d
yolo_raw_synthetic_wound__syn_wound_0183,val,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0183,data/datasets/efficientnet_subject_normal/images/cut_yolo_raw_synthetic_wound__syn_wound_0183.png,yolo_processed,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0183.jpg,SYNTHETIC,,00a3883595de0d1c41ef5a44e475b6f6f916833a8f457d5654a357fe03ad5bde
yolo_raw_synthetic_wound__syn_wound_0186,train,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0186,data/datasets/efficientnet_subject_normal/images/cut_yolo_raw_synthetic_wound__syn_wound_0186.png,yolo_processed,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0186.jpg,SYNTHETIC,,41773ba80a58ee6c4b661b03c32d8b8432edc2a3e133c5df873b7487f7014add
yolo_raw_synthetic_wound__syn_wound_0187,train,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0187,data/datasets/efficientnet_subject_normal/images/cut_yolo_raw_synthetic_wound__syn_wound_0187.png,yolo_processed,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0187.jpg,SYNTHETIC,,311c4b2e5aa98b75198bb4bbc891f3b9ec87254e28bcb9b35717d8da0fc52461
yolo_raw_synthetic_wound__syn_wound_0199,test,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0199,data/datasets/efficientnet_subject_normal/images/cut_yolo_raw_synthetic_wound__syn_wound_0199.png,yolo_processed,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0199.jpg,SYNTHETIC,,0260db7d6421469444df650e19787fa966498b736e090512075c30ac59e9fee6
yolo_raw_synthetic_wound__syn_wound_0211,train,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0211,data/datasets/efficientnet_subject_normal/images/cut_yolo_raw_synthetic_wound__syn_wound_0211.png,yolo_processed,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0211.jpg,SYNTHETIC,,a676dfeae7aaf7f6ac947305ed4dfd13394d1870af7c360018311d93f66321a3
yolo_raw_synthetic_wound__syn_wound_0213,train,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0213,data/datasets/efficientnet_subject_normal/images/cut_yolo_raw_synthetic_wound__syn_wound_0213.png,yolo_processed,data/datasets/efficientnet_processed/images/train/yolo_raw_synthetic_wound__syn_wound_0213.jpg,SYNTHETIC,,921f43a5959736f3c052af0ada0c277d465a1d805e64fd2a7747f677055c86f3
yolo_raw_synthetic_wound__syn_wound_0001,val,bruise,drawing_yolo_raw_synthetic_wound__syn_wound_0001,data/datasets/efficientnet_subject_normal/images/bruise_yolo_raw_synthetic_wound__syn_wound_0001.png,yolo_processed,data/datasets/efficientnet_processed/images/val/yolo_raw_synthetic_wound__syn_wound_0001.jpg,SYNTHETIC,,bd773b45fe4e5c167863263c66a45d2eab6ca9a64eb7420a64837c2ee3e7fd51
yolo_raw_synthetic_wound__syn_wound_0028,train,bruise,drawing_yolo_raw_synthetic_wound__syn_wound_0028,data/datasets/efficientnet_subject_normal/images/bruise_yolo_raw_synthetic_wound__syn_wound_0028.png,yolo_processed,data/datasets/efficientnet_processed/images/val/yolo_raw_synthetic_wound__syn_wound_0028.jpg,SYNTHETIC,,bd8ce6389ca27f4250f97bd3075ba91c72c7b578614a4fd39a8cf1433300db56
yolo_raw_synthetic_wound__syn_wound_0037,val,bruise,drawing_yolo_raw_synthetic_wound__syn_wound_0037,data/datasets/efficientnet_subject_normal/images/bruise_yolo_raw_synthetic_wound__syn_wound_0037.png,yolo_processed,data/datasets/efficientnet_processed/images/val/yolo_raw_synthetic_wound__syn_wound_0037.jpg,SYNTHETIC,,c69af37313f44f89e471e11d41d6044f87d5e709773afbc858a3f1d944f05018
yolo_raw_synthetic_wound__syn_wound_0047,train,bruise,drawing_yolo_raw_synthetic_wound__syn_wound_0047,data/datasets/efficientnet_subject_normal/images/bruise_yolo_raw_synthetic_wound__syn_wound_0047.png,yolo_processed,data/datasets/efficientnet_processed/images/val/yolo_raw_synthetic_wound__syn_wound_0047.jpg,SYNTHETIC,,cdab64279e5fa18e04a1f9845c3250d4c3e0bb753cc8073ff24d8c91d7df2763
yolo_raw_synthetic_wound__syn_wound_0075,train,bruise,drawing_yolo_raw_synthetic_wound__syn_wound_0075,data/datasets/efficientnet_subject_normal/images/bruise_yolo_raw_synthetic_wound__syn_wound_0075.png,yolo_processed,data/datasets/efficientnet_processed/images/val/yolo_raw_synthetic_wound__syn_wound_0075.jpg,SYNTHETIC,,c6098a8f6d62764353ed69be682ad701e11dd140c2b6c8f4f86c832e74f6a246
yolo_raw_synthetic_wound__syn_wound_0080,train,bruise,drawing_yolo_raw_synthetic_wound__syn_wound_0080,data/datasets/efficientnet_subject_normal/images/bruise_yolo_raw_synthetic_wound__syn_wound_0080.png,yolo_processed,data/datasets/efficientnet_processed/images/val/yolo_raw_synthetic_wound__syn_wound_0080.jpg,SYNTHETIC,,bc353164077c9729eb3d5af702b16f1c101093eae9e8ba853dd7a475263f7c09
yolo_raw_synthetic_wound__syn_wound_0128,train,bruise,drawing_yolo_raw_synthetic_wound__syn_wound_0128,data/datasets/efficientnet_subject_normal/images/bruise_yolo_raw_synthetic_wound__syn_wound_0128.png,yolo_processed,data/datasets/efficientnet_processed/images/val/yolo_raw_synthetic_wound__syn_wound_0128.jpg,SYNTHETIC,,c4146475dbcc02cfe9ca5d8aecd1c501f33c748b905197d8f96c87865544c426
yolo_raw_synthetic_wound__syn_wound_0163,train,bruise,drawing_yolo_raw_synthetic_wound__syn_wound_0163,data/datasets/efficientnet_subject_normal/images/bruise_yolo_raw_synthetic_wound__syn_wound_0163.png,yolo_processed,data/datasets/efficientnet_processed/images/val/yolo_raw_synthetic_wound__syn_wound_0163.jpg,SYNTHETIC,,cd8c027d07ad5141421b46f4f2538b96edd33f0f72652e2ff75016c25907577f
yolo_raw_synthetic_wound__syn_wound_0167,train,bruise,drawing_yolo_raw_synthetic_wound__syn_wound_0167,data/datasets/efficientnet_subject_normal/images/bruise_yolo_raw_synthetic_wound__syn_wound_0167.png,yolo_processed,data/datasets/efficientnet_processed/images/val/yolo_raw_synthetic_wound__syn_wound_0167.jpg,SYNTHETIC,,d1bdff6c691cd1c31a4ff373c4dea67e6aaab59ef21db4ab7000e2c8786785fc
yolo_yolo_real_wound__public_sample_0002,test,bruise,drawing_yolo_yolo_real_wound__public_sample_0002,data/datasets/efficientnet_subject_normal/images/bruise_yolo_yolo_real_wound__public_sample_0002.png,yolo_processed,data/datasets/efficientnet_processed/images/val/yolo_yolo_real_wound__public_sample_0002.jpg,SYNTHETIC,,b5b1eaa164eed94f775a3402658434e6e6c0fa5b4e2f38aa2cfbd8d81f00a88c
yolo_raw_synthetic_wound__syn_wound_0004,train,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0004,data/datasets/efficientnet_subject_normal/images/cut_yolo_raw_synthetic_wound__syn_wound_0004.png,yolo_processed,data/datasets/efficientnet_processed/images/val/yolo_raw_synthetic_wound__syn_wound_0004.jpg,SYNTHETIC,,c33141291e1768f503b9e2fe7a06b48cf14e8e562b599ec2a7186d7facfc0d4c
yolo_raw_synthetic_wound__syn_wound_0030,train,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0030,data/datasets/efficientnet_subject_normal/images/cut_yolo_raw_synthetic_wound__syn_wound_0030.png,yolo_processed,data/datasets/efficientnet_processed/images/val/yolo_raw_synthetic_wound__syn_wound_0030.jpg,SYNTHETIC,,db76567577e831aef50b64182ed67873d0d375512cdac752a022b64cea3cefed
yolo_raw_synthetic_wound__syn_wound_0033,train,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0033,data/datasets/efficientnet_subject_normal/images/cut_yolo_raw_synthetic_wound__syn_wound_0033.png,yolo_processed,data/datasets/efficientnet_processed/images/val/yolo_raw_synthetic_wound__syn_wound_0033.jpg,SYNTHETIC,,b4c3a1cf3c534e2deaf245133fbc1d5bf9352c481770a1b83b0c5f040ae608ed
yolo_raw_synthetic_wound__syn_wound_0071,train,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0071,data/datasets/efficientnet_subject_normal/images/cut_yolo_raw_synthetic_wound__syn_wound_0071.png,yolo_processed,data/datasets/efficientnet_processed/images/val/yolo_raw_synthetic_wound__syn_wound_0071.jpg,SYNTHETIC,,b2b5a924228286812f829e5279fe23d928f9d8b4d94bd9306c0188a7ed695f40
yolo_raw_synthetic_wound__syn_wound_0081,train,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0081,data/datasets/efficientnet_subject_normal/images/cut_yolo_raw_synthetic_wound__syn_wound_0081.png,yolo_processed,data/datasets/efficientnet_processed/images/val/yolo_raw_synthetic_wound__syn_wound_0081.jpg,SYNTHETIC,,b3fde7c8d8572414c90d8899fa1f5b7549a1bfe5f4a7dfa92d07176e9f73b030
yolo_raw_synthetic_wound__syn_wound_0133,val,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0133,data/datasets/efficientnet_subject_normal/images/cut_yolo_raw_synthetic_wound__syn_wound_0133.png,yolo_processed,data/datasets/efficientnet_processed/images/val/yolo_raw_synthetic_wound__syn_wound_0133.jpg,SYNTHETIC,,c4d8df976c4f8b2860c974459ff430936961a18a4a3c9621faf93b4d89445b9c
yolo_raw_synthetic_wound__syn_wound_0134,train,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0134,data/datasets/efficientnet_subject_normal/images/cut_yolo_raw_synthetic_wound__syn_wound_0134.png,yolo_processed,data/datasets/efficientnet_processed/images/val/yolo_raw_synthetic_wound__syn_wound_0134.jpg,SYNTHETIC,,c2e2ba7f1bdd50112f38e8549fb1eb695142bb925dd5cd72edf29ce9fa684a93
yolo_raw_synthetic_wound__syn_wound_0145,train,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0145,data/datasets/efficientnet_subject_normal/images/cut_yolo_raw_synthetic_wound__syn_wound_0145.png,yolo_processed,data/datasets/efficientnet_processed/images/val/yolo_raw_synthetic_wound__syn_wound_0145.jpg,SYNTHETIC,,e2124a63ae2184963710fba1bd66e5ec55c803ec6d2c4dc4dc0d2bc6599cba79
yolo_raw_synthetic_wound__syn_wound_0202,val,cut,drawing_yolo_raw_synthetic_wound__syn_wound_0202,data/datasets/efficientnet_subject_normal/images/cut_yolo_raw_synthetic_wound__syn_wound_0202.png,yolo_processed,data/datasets/efficientnet_processed/images/val/yolo_raw_synthetic_wound__syn_wound_0202.jpg,SYNTHETIC,,b6cd253278e1f1391871f0e1df5f731c927e1caec12acf24bca9037c8c2604fd
normal_azh_patches_0272003ec882522e7bec012aac93cc26_0000,train,normal,azh_patches:0272003ec882522e7bec012aac93cc26,data/datasets/efficientnet_subject_normal/images/normal_azh_patches_0272003ec882522e7bec012aac93cc26_0000.png,azh_patches,data/datasets/external/azh_patches/train/images/0272003ec882522e7bec012aac93cc26_0.png,PUBLIC_REAL_PHOTOS,empty_mask_patch,9964cbe7a5c44e453d13d03b94b5ad97ba31a0db56670b0a30f01cfa1302cab0
normal_azh_patches_0a5a3ada2bb75c4af2daf8e4726bf099_0001,train,normal,azh_patches:0a5a3ada2bb75c4af2daf8e4726bf099,data/datasets/efficientnet_subject_normal/images/normal_azh_patches_0a5a3ada2bb75c4af2daf8e4726bf099_0001.png,azh_patches,data/datasets/external/azh_patches/train/images/0a5a3ada2bb75c4af2daf8e4726bf099_1.png,PUBLIC_REAL_PHOTOS,empty_mask_patch,b4856551eda6c698ed2587fd80cf38f264298ed6e3e004127ef532c885847093
normal_azh_patches_0e9585008d43fdf08d840064a49674f3_0002,train,normal,azh_patches:0e9585008d43fdf08d840064a49674f3,data/datasets/efficientnet_subject_normal/images/normal_azh_patches_0e9585008d43fdf08d840064a49674f3_0002.png,azh_patches,data/datasets/external/azh_patches/train/images/0e9585008d43fdf08d840064a49674f3_0.png,PUBLIC_REAL_PHOTOS,empty_mask_patch,8af5ffc87fad65c103bfd783ed1deb8741bc999c60d533253e84ab1dc958231a
normal_azh_patches_1636f83a5221bc82ca5083fbe9dcaee5_0003,test,normal,azh_patches:1636f83a5221bc82ca5083fbe9dcaee5,data/datasets/efficientnet_subject_normal/images/normal_azh_patches_1636f83a5221bc82ca5083fbe9dcaee5_0003.png,azh_patches,data/datasets/external/azh_patches/train/images/1636f83a5221bc82ca5083fbe9dcaee5_0.png,PUBLIC_REAL_PHOTOS,empty_mask_patch,f1963bb1eea1f2b0df56bad758cc0a742c068c295089153145a2e108335ff43a
