image_path,class,split,source,pixel_sha256,license_note
data/datasets/efficientnet_kaggle_v1/train/wound/4300e5f3988e24d8.jpg,wound,train,data/raw/kaggle/ibrahimfateen_wound_classification/Wound_dataset copy/Diabetic Wounds/96_0.jpg,4300e5f3988e24d886613c052b243af138a33700774fc51fd194e1bde527d25a,kaggle_card_license_unknown_review_before_redistribution
data/datasets/efficientnet_kaggle_v1/train/wound/8541e5200ecb47fe.jpg,wound,train,data/raw/kaggle/ibrahimfateen_wound_classification/Wound_dataset copy/Diabetic Wounds/97_0.jpg,8541e5200ecb47fec6f56eb53d3f5dd1e9975810f2c88cff5bd4aec0d46effd5,kaggle_card_license_unknown_review_before_redistribution
data/datasets/efficientnet_kaggle_v1/train/wound/078df3f7bd2de268.jpg,wound,train,data/raw/kaggle/ibrahimfateen_wound_classification/Wound_dataset copy/Diabetic Wounds/98_0.jpg,078df3f7bd2de2685160f0253fbb46f4853e863e68d2ac8ea48af58171278562,kaggle_card_license_unknown_review_before_redistribution
data/datasets/efficientnet_kaggle_v1/train/wound/a2df72e9d94bea17.jpg,wound,train,data/raw/kaggle/ibrahimfateen_wound_classification/Wound_dataset copy/Diabetic Wounds/99_0.jpg,a2df72e9d94bea1751abe557e4bc62e9b5958a3e8db53aa6e1560ceb05f33820,kaggle_card_license_unknown_review_before_redistribution
data/datasets/efficientnet_kaggle_v1/train/wound/473cdcea40d9c5c8.jpg,wound,train,data/raw/kaggle/ibrahimfateen_wound_classification/Wound_dataset copy/Diabetic Wounds/9_0.jpg,473cdcea40d9c5c8b8e800dfbdbdd3134f35afa8372ec61c303299caf0422596,kaggle_card_license_unknown_review_before_redistribution
data/datasets/efficientnet_kaggle_v1/test/wound/d04443a0a9f33886.jpg,wound,test,data/raw/kaggle/ibrahimfateen_wound_classification/Wound_dataset copy/Diabetic Wounds/9_1.jpg,d04443a0a9f33886ad988e6591d8de1cb518697f581852943b91b2c4d20d4e98,kaggle_card_license_unknown_review_before_redistribution
data/datasets/efficientnet_kaggle_v1/train/wound/90ae77151a00d6e2.jpg,wound,train,data/raw/kaggle/ibrahimfateen_wound_classification/Wound_dataset copy/Diabetic Wounds/9_2.jpg,90ae77151a00d6e24d29d0fa39180d9f6fefddeb65ee1f5b8fa44eefd96e3469,kaggle_card_license_unknown_review_before_redistribution
data/datasets/efficientnet_kaggle_v1/train/wound/ac314fd855439d07.jpg,wound,train,data/raw/kaggle/ibrahimfateen_wound_classification/Wound_dataset copy/Diabetic Wounds/foot-ulcer-0001.jpg,ac314fd855439d07719e5b26c1a1a9d8b8072258c28c1b54ae5e3f0086b97d92,kaggle_card_license_unknown_review_before_redistribution
data/datasets/efficientnet_kaggle_v1/train/wound/835f3a51a09aacf9.jpg,wound,train,data/raw/kaggle/ibrahimfateen_wound_classification/Wound_dataset copy/Diabetic Wounds/foot-ulcer-0002.jpg,835f3a51a09aacf9b8be00c83a271b6df9689777fcd5772a544686d1c27b8db6,kaggle_card_license_unknown_review_before_redistribution
data/datasets/efficientnet_kaggle_v1/train/wound/d373f1d569f598e5.jpg,wound,train,data/raw/kaggle/ibrahimfateen_wound_classification/Wound_dataset copy/Diabetic Wounds/foot-ulcer-0003.jpg,d373f1d569f598e57ca6c07044c113880c1b6e7d0b4b1e2411cc14516f39f614,kaggle_card_license_unknown_review_before_redistribution
data/datasets/efficientnet_kaggle_v1/val/wound/e4a0a89b87a8b4fb.jpg,wound,val,data/raw/kaggle/ibrahimfateen_wound_classification/Wound_dataset copy/Diabetic Wounds/foot-ulcer-0004.jpg,e4a0a89b87a8b4fbe170d577e26ea516f340a0f8dcf2161ef0006155b1814e5d,kaggle_card_license_unknown_review_before_redistribution
data/datasets/efficientnet_kaggle_v1/train/wound/35731b64f6d02455.jpg,wound,train,data/raw/kaggle/ibrahimfateen_wound_classification/Wound_dataset copy/Diabetic Wounds/foot-ulcer-0005.jpg,35731b64f6d02455a0df6b9857880285701f1a1906e6a7ac11426ff852d17908,kaggle_card_license_unknown_review_before_redistribution
data/datasets/efficientnet_kaggle_v1/train/wound/8a0508607f1d14a5.jpg,wound,train,data/raw/kaggle/ibrahimfateen_wound_classification/Wound_dataset copy/Diabetic Wounds/foot-ulcer-0006.jpg,8a0508607f1d14a56a9a39a5debb5610acc17a5f8b534f909d4b048f7696dd52,kaggle_card_license_unknown_review_before_redistribution
data/datasets/efficientnet_kaggle_v1/train/wound/e2e04ffa790328ad.jpg,wound,train,data/raw/kaggle/ibrahimfateen_wound_classification/Wound_dataset copy/Diabetic Wounds/foot-ulcer-0007.jpg,e2e04ffa790328ad8bb756a85e967b2455a87301771b80f893510ac5b1933b43,kaggle_card_license_unknown_review_before_redistribution
data/datasets/efficientnet_kaggle_v1/test/wound/f6733021e534d876.jpg,wound,test,data/raw/kaggle/ibrahimfateen_wound_classification/Wound_dataset copy/Diabetic Wounds/foot-ulcer-0008.jpg,f6733021e534d87619010e0da69922d4509716e7a3513aa1d9a0b08e0bd74d54,kaggle_card_license_unknown_review_before_redistribution
data/datasets/efficientnet_kaggle_v1/train/wound/908634c0645c203a.jpg,wound,train,data/raw/kaggle/ibrahimfateen_wound_classification/Wound_dataset copy/Diabetic Wounds/foot-ulcer-0009.jpg,908634c0645c203a0d7b85dcc83413b6376661098859720a91399f01b392ce69,kaggle_card_license_unknown_review_before_redistribution
data/datasets/efficientnet_kaggle_v1/test/wound/7a8d58f071aafede.jpg,wound,test,data/raw/kaggle/ibrahimfateen_wound_classification/Wound_dataset copy/Diabetic Wounds/foot-ulcer-0010.jpg,7a8d58f071aafedea09dd8ccde7fa009d67ef6eb6fd9b293862477548676047b,kaggle_card_license_unknown_review_before_redistribution
data/datasets/efficientnet_kaggle_v1/train/wound/8f3a800a4c39f2fe.jpg,wound,train,data/raw/kaggle/ibrahimfateen_wound_classification/Wound_dataset copy/Diabetic Wounds/foot-ulcer-0011.jpg,8f3a800a4c39f2fe12f5c860e4ad8d026fbd0d3e776e54b1b56d65e9d6ac997d,kaggle_card_license_unknown_review_before_redistribution
data/datasets/efficientnet_kaggle_v1/test/wound/a65df097a19039bc.jpg,wound,test,data/raw/kaggle/ibrahimfateen_wound_classification/Wound_dataset copy/Diabetic Wounds/foot-ulcer-0012.jpg,a65df097a19039bc3e7eb8eb94af3f1fe8a4cf95a81683d18db66efff89d0297,kaggle_card_license_unknown_review_before_redistribution
data/datasets/efficientnet_kaggle_v1/train/wound/eb8bef5bdb059d8a.jpg,wound,train,data/raw/kaggle/ibrahimfateen_wound_classification/Wound_dataset copy/Diabetic Wounds/foot-ulcer-0013.jpg,eb8bef5bdb059d8a0045b680d59c8e216508698ab9e2d8b5a7f2f5444040291f,kaggle_card_license_unknown_review_before_redistribution
data/datasets/efficientnet_kaggle_v1/train/wound/86ed8ec7241a67b9.jpg,wound,train,data/raw/kaggle/ibrahimfateen_wound_classification/Wound_dataset copy/Diabetic Wounds/foot-ulcer-0014.jpg,86ed8ec7241a67b99abbecd8b9f05cf0bff2470bde9bb349837f52cd782c66c0,kaggle_card_license_unknown_review_before_redistribution
data/datasets/efficientnet_kaggle_v1/train/wound/1b3a5a2b52aca45c.jpg,wound,train,data/raw/kaggle/ibrahimfateen_wound_classification/Wound_dataset copy/Diabetic Wounds/foot-ulcer-0015.jpg,1b3a5a2b52aca45c7bfc87e98e01bb48a73339bd5d0a18efa755b6a8c32b3e01,kaggle_card_license_unknown_review_before_redistribution
data/datasets/efficientnet_kaggle_v1/train/wound/b2c39333f7d3b24b.jpg,wound,train,data/raw/kaggle/ibrahimfateen_wound_classification/Wound_dataset copy/Diabetic Wounds/foot-ulcer-0016.jpg,b2c39333f7d3b24b7c15db23a65d6f2707858421c4e031c9d7c91506d691a825,kaggle_card_license_unknown_review_before_redistribution
data/datasets/efficientnet_kaggle_v1/train/wound/daa56544879e3c11.jpg,wound,train,data/raw/kaggle/ibrahimfateen_wound_classification/Wound_dataset copy/Diabetic Wounds/foot-ulcer-0017.jpg,daa56544879e3c1167dc5bb171c8f5422fa0ec560bd880a9afe8de6054efe407,kaggle_card_license_unknown_review_before_redistribution
data/datasets/efficientnet_kaggle_v1/test/wound/c1d87f76dbe38b46.jpg,wound,test,data/raw/kaggle/ibrahimfateen_wound_classification/Wound_dataset copy/Diabetic Wounds/foot-ulcer-0018.jpg,c1d87f76dbe38b4603881878deae311c1c004fd120f76d909bd660bed8bdff01,kaggle_card_license_unknown_review_before_redistribution
data/datasets/efficientnet_kaggle_v1/test/wound/a09b9cdb43e8f1d5.jpg,wound,test,data/raw/kaggle/ibrahimfateen_wound_classification/Wound_dataset copy/Diabetic Wounds/foot-ulcer-0019.jpg,a09b9cdb43e8f1d562c5a2d6c43d7d8d97ebfb383234f584985b56c5b80cf899,kaggle_card_license_unknown_review_before_redistribution
data/datasets/efficientnet_kaggle_v1/train/wound/6f9d8a7152cc5909.jpg,wound,train,data/raw/kaggle/ibrahimfateen_wound_classification/Wound_dataset copy/Diabetic Wounds/foot-ulcer-0020.jpg,6f9d8a7152cc59098532f1ae2f7a5e32de47165814c97cddb69aa84c52b587ce,kaggle_card_license_unknown_review_before_redistribution
data/datasets/efficientnet_kaggle_v1/train/wound/b4aeafb876144282.jpg,wound,train,data/raw/kaggle/ibrahimfateen_wound_classification/Wound_dataset copy/Diabetic Wounds/foot-ulcer-0021.jpg,b4aeafb876144282c7a278c403b28efc813e966d810f64ffa145162e65a90889,kaggle_card_license_unknown_review_before_redistribution
data/datasets/efficientnet_kaggle_v1/train/wound/44b2214ce00575e0.jpg,wound,train,data/raw/kaggle/ibrahimfateen_wound_classification/Wound_dataset copy/Diabetic Wounds/foot-ulcer-0022.jpg,44b2214ce00575e0d35b73aff4f21ba4471990318c1d8cc6950215c42517d68d,kaggle_card_license_unknown_review_before_redistribution
data/datasets/efficientnet_kaggle_v1/train/wound/f86c9bccc53cfecd.jpg,wound,train,data/raw/kaggle/ibrahimfateen_wound_classification/Wound_dataset copy/Diabetic Wounds/foot-ulcer-0023.jpg,f86c9bccc53cfecdcf50c498ea8784df5260441e958b3ea3f350e23bcfba8e9c,kaggle_card_license_unknown_review_before_redistribution
data/datasets/efficientnet_kaggle_v1/train/wound/50f3de03f6a5ffbe.jpg,wound,train,data/raw/kaggle/ibrahimfateen_wound_classification/Wound_dataset copy/Diabetic Wounds/foot-ulcer-0024.jpg,50f3de03f6a5ffbed334b6e22f8b8a413939f07b178de25dcfb9c67026a01c5f,kaggle_card_license_unknown_review_before_redistribution
data/datasets/efficientnet_kaggle_v1/train/wound/0db5ac9376fb815d.jpg,wound,train,data/raw/kaggle/ibrahimfateen_wound_classification/Wound_dataset copy/Diabetic Wounds/foot-ulcer-0025.jpg,0db5ac9376fb815dee217ea566bab17f8262f443559298af2038e17793fe3de4,kaggle_card_license_unknown_review_before_redistribution
data/datasets/efficientnet_kaggle_v1/train/wound/e28cab6ba11471d4.jpg,wound,train,data/raw/kaggle/ibrahimfateen_wound_classification/Wound_dataset copy/Diabetic Wounds/foot-ulcer-0026.jpg,e28cab6ba11471d4950a8bb655763dce158efcbe097c107ef1c8dea68f5be9ef,kaggle_card_license_unknown_review_before_redistribution
data/datasets/efficientnet_kaggle_v1/train/wound/3b4ea27dd4f773e1.jpg,wound,train,data/raw/kaggle/ibrahimfateen_wound_classification/Wound_dataset copy/Diabetic Wounds/foot-ulcer-0027.jpg,3b4ea27dd4f773e1f2321409e0a8620e44763bdedf1818e8544ead6987b16c51,kaggle_card_license_unknown_review_before_redistribution
data/datasets/efficientnet_kaggle_v1/train/wound/af8bda8652e6143c.jpg,wound,train,data/raw/kaggle/ibrahimfateen_wound_classification/Wound_dataset copy/Diabetic Wounds/foot-ulcer-0028.jpg,af8bda8652e6143c9b01eb16cd8095704819b4e87ed9a4b293a039369d859188,kaggle_card_license_unknown_review_before_redistribution
data/datasets/efficientnet_kaggle_v1/test/wound/a12d2af0025e36a9.jpg,wound,test,data/raw/kaggle/ibrahimfateen_wound_classification/Wound_dataset copy/Diabetic Wounds/foot-ulcer-0029.jpg,a12d2af0025e36a9a02c135444b236e7fb305459f113fc462c4e12f066245e89,kaggle_card_license_unknown_review_before_redistribution
data/datasets/efficientnet_kaggle_v1/train/wound/43b60a2ec60a0c8f.jpg,wound,train,data/raw/kaggle/ibrahimfateen_wound_classification/Wound_dataset copy/Diabetic Wounds/foot-ulcer-0030.jpg,43b60a2ec60a0c8fee6df227587fd24a38c17e21c23c5d45d325dbccd4cb7f97,kaggle_card_license_unknown_review_before_redistribution
data/datasets/efficientnet_kaggle_v1/val/wound/4cf979179142b4a3.jpg,wound,val,data/raw/kaggle/ibrahimfateen_wound_classification/Wound_dataset copy/Diabetic Wounds/foot-ulcer-0032.jpg,4cf979179142b4a3331a17131698c4200586398637216002e8047646d305a3a5,kaggle_card_license_unknown_review_before_redistribution
data/datasets/efficientnet_kaggle_v1/test/wound/abda3fb9e29e3b61.jpg,wound,test,data/raw/kaggle/ibrahimfateen_wound_classification/Wound_dataset copy/Diabetic Wounds/foot-ulcer-2-1.jpg,abda3fb9e29e3b6105657276c76fd7a18618737f9d08156c275980c1a409a1ab,kaggle_card_license_unknown_review_before_redistribution
data/datasets/efficientnet_kaggle_v1/train/wound/171fa5e689d96df1.jpg,wound,train,data/raw/kaggle/ibrahimfateen_wound_classification/Wound_dataset copy/Diabetic Wounds/foot-ulcer-2-2.jpg,171fa5e689d96df19afc45ed6b95fb1359ffa96f872ce9c936bf564efa5a5a37,kaggle_card_license_unknown_review_before_redistribution
data/datasets/efficientnet_kaggle_v1/test/wound/152d41c9a30ddab5.jpg,wound,test,data/raw/kaggle/ibrahimfateen_wound_classification/Wound_dataset copy/Diabetic Wounds/foot-ulcer-2-3.jpg,152d41c9a30ddab5eae1e0baa7ece6c3665f4d5ed6f8bc3741aae4651c1c3fcc,kaggle_card_license_unknown_review_before_redistribution
data/datasets/efficientnet_kaggle_v1/train/wound/6ca1e3c68141093c.jpg,wound,train,data/raw/kaggle/ibrahimfateen_wound_classification/Wound_dataset copy/Diabetic Wounds/foot-ulcer-2-4.jpg,6ca1e3c68141093cdde0e0464df69641a43cec974b1153de17e1640347e88618,kaggle_card_license_unknown_review_before_redistribution
data/datasets/efficientnet_kaggle_v1/test/wound/96fdfdd27f8b23f7.jpg,wound,test,data/raw/kaggle/ibrahimfateen_wound_classification/Wound_dataset copy/Diabetic Wounds/foot-ulcer-3-2.jpg,96fdfdd27f8b23f71f16b6eb7255127346490cd0dac86755bfd044c7b1a45f5e,kaggle_card_license_unknown_review_before_redistribution
data/datasets/efficientnet_kaggle_v1/train/wound/875e7cf1009297d7.jpg,wound,train,data/raw/kaggle/ibrahimfateen_wound_classification/Wound_dataset copy/Diabetic Wounds/foot-ulcer-3-3.jpg,875e7cf1009297d71a2133d5cf51ea26ee466b7c2212b92de867569aa1566577,kaggle_card_license_unknown_review_before_redistribution
data/datasets/efficientnet_kaggle_v1/val/wound/4533b17e87200272.jpg,wound,val,data/raw/kaggle/ibrahimfateen_wound_classification/Wound_dataset copy/Diabetic Wounds/foot-ulcer-3-4.jpg,4533b17e8720027260bd4110e79f3f1d4696c65dd338bdf1c66d17eeecfde1c5,kaggle_card_license_unknown_review_before_redistribution
data/datasets/efficientnet_kaggle_v1/train/wound/698c41c4d76462f4.jpg,wound,train,data/raw/kaggle/ibrahimfateen_wound_classification/Wound_dataset copy/Diabetic Wounds/foot-ulcer-3-5.jpg,698c41c4d76462f4e30b581e021fec17f5de1fb86def38ef1c857ce5200c4c05,kaggle_card_license_unknown_review_before_redistribution
data/datasets/efficientnet_kaggle_v1/train/wound/e797b682d637bafe.jpg,wound,train,data/raw/kaggle/ibrahimfateen_wound_classification/Wound_dataset copy/Diabetic Wounds/foot-ulcer-3-6.jpg,e797b682d637bafedb9ba99eb3c5aab40f2791a247b1533e8c88582573e841b7,kaggle_card_license_unknown_review_before_redistribution
data/datasets/efficientnet_kaggle_v1/val/wound/c317d693b749c767.jpg,wound,val,data/raw/kaggle/ibrahimfateen_wound_classification/Wound_dataset copy/Diabetic Wounds/foot-ulcer1-1.jpg,c317d693b749c7679c92b5d80b71dc98ee31d07ad4ff972981981ab0ef188044,kaggle_card_license_unknown_review_before_redistribution
data/datasets/efficientnet_kaggle_v1/train/wound/135b81cb59744009.jpg,wound,train,data/raw/kaggle/ibrahimfateen_wound_classification/Wound_dataset copy/Diabetic Wounds/foot-ulcer1-2.jpg,135b81cb5974400950912727e8a7fbfa798d7dc25d868565b7134593fb54ee03,kaggle_card_license_unknown_review_before_redistribution
data/datasets/efficientnet_kaggle_v1/train/wound/0f5b7dd7d3992890.jpg,wound,train,data/raw/kaggle/ibrahimfateen_wound_classification/Wound_dataset copy/Diabetic Wounds/foot-ulcer1-3.jpg,0f5b7dd7d399289097038108a8efb7b4e23754c0c80baf31aa7f3df3faaa0255,kaggle_card_license_unknown_review_before_redistribution
data/datasets/efficientnet_kaggle_v1/train/wound/988f372d950fe874.jpg,wound,train,data/raw/kaggle/ibrahimfateen_wound_classification/Wound_dataset copy/Diabetic Wounds/foot-ulcer1-4.jpg,988f372d950fe8740d104f83cea12a3058ad9856954bdb00160ab60990907405,kaggle_card_license_unknown_review_before_redistribution
data/datasets/efficientnet_kaggle_v1/test/wound/29f521474b7c914e.jpg,wound,test,data/raw/kaggle/ibrahimfateen_wound_classification/Wound_dataset copy/Diabetic Wounds/foot-ulcer1-5.jpg,29f521474b7c914ec2392cc622ba160a9dbc05eaec20a689cb5a4e0fc600b71b,kaggle_card_license_unknown_review_before_redistribution
data/datasets/efficientnet_kaggle_v1/train/wound/b2a1e730ed9458b4.jpg,wound,train,data/raw/kaggle/ibrahimfateen_wound_classification/Wound_dataset copy/Diabetic Wounds/foot-ulcer1-8.jpg,b2a1e730ed9458b4850257c6d2435c68f8406ac592927132a34379e00fb218e8,kaggle_card_license_unknown_review_before_redistribution
data/datasets/efficientnet_kaggle_v1/train/wound/18d45659e7c3586e.jpg,wound,train,data/raw/kaggle/ibrahimfateen_wound_classification/Wound_dataset copy/Diabetic Wounds/mirrored_100_0.jpg,18d45659e7c3586ea04c818fee260b69ac2290d7e1a35313cc9e440810062b77,kaggle_card_license_unknown_review_before_redistribution
data/datasets/efficientnet_kaggle_v1/test/wound/c80110a7d1d4e144.jpg,wound,test,data/raw/kaggle/ibrahimfateen_wound_classification/Wound_dataset copy/Diabetic Wounds/mirrored_101_0.jpg,c80110a7d1d4e14440d5405a15af589f91de0ffada3ea3bca65f3c0e837f493a,kaggle_card_license_unknown_review_before_redistribution
data/datasets/efficientnet_kaggle_v1/test/wound/5db5b85494933057.jpg,wound,test,data/raw/kaggle/ibrahimfateen_wound_classification/Wound_dataset copy/Diabetic Wounds/mirrored_102_0.jpg,5db5b8549493305799d6c1b31b66db845a5221fc6ddb2c340add25323c6f9857,kaggle_card_license_unknown_review_before_redistribution
data/datasets/efficientnet_kaggle_v1/train/wound/199d8140663c71fb.jpg,wound,train,data/raw/kaggle/ibrahimfateen_wound_classification/Wound_dataset copy/Diabetic Wounds/mirrored_103_0.jpg,199d8140663c71fbe8c2ecf8b1ea7a44b5b26f41e92b6ea7f2bad2df886681e9,kaggle_card_license_unknown_review_before_redistribution
data/datasets/efficientnet_kaggle_v1/train/wound/9afe67432f80c341.jpg,wound,train,data/raw/kaggle/ibrahimfateen_wound_classification/Wound_dataset copy/Diabetic Wounds/mirrored_104_0.jpg,9afe67432f80c3416c7e65c1e191a799beebbf07b4ca2cfb71f395948a0761f4,kaggle_card_license_unknown_review_before_redistribution
data/datasets/efficientnet_kaggle_v1/train/wound/19a7860e1d5533c8.jpg,wound,train,data/raw/kaggle/ibrahimfateen_wound_classification/Wound_dataset copy/Diabetic Wounds/mirrored_105_0.jpg,19a7860e1d5533c8d6a51ad27c321519d245d6e8c4249595096795bfe8ebd6af,kaggle_card_license_unknown_review_before_redistribution
data/datasets/efficientnet_kaggle_v1/train/wound/fe1ffe3f91643a1d.jpg,wound,train,data/raw/kaggle/ibrahimfateen_wound_classification/Wound_dataset copy/Diabetic Wounds/mirrored_106_0.jpg,fe1ffe3f91643a1d53d6296f508e90f453a61519a08c0e4bb84718803760a29e,kaggle_card_license_unknown_review_before_redistribution
data/datasets/efficientnet_kaggle_v1/train/wound/c0ab51c5b049c20a.jpg,wound,train,data/raw/kaggle/ibrahimfateen_wound_classification/Wound_dataset copy/Diabetic Wounds/mirrored_107_0.jpg,c0ab51c5b049c20a1cbbc9fe35767a0ceee105076c7d79ae00b37e4f1c71f81d,kaggle_card_license_unknown_review_before_redistribution
data/datasets/efficientnet_kaggle_v1/train/wound/0528aef94b2b50dd.jpg,wound,train,data/raw/kaggle/ibrahimfateen_wound_classification/Wound_dataset copy/Diabetic Wounds/mirrored_108_0.jpg,0528aef94b2b50dde8c2c2552b42643d0612aa10a683f1281ee0480b359e2a08,kaggle_card_license_unknown_review_before_redistribution
data/datasets/efficientnet_kaggle_v1/test/wound/5109906df8edc131.jpg,wound,test,data/raw/kaggle/ibrahimfateen_wound_classification/Wound_dataset copy/Diabetic Wounds/mirrored_109_0.jpg,5109906df8edc13142036cf6a405db3fdcf7b2aa3fafdea6c0933ce4484d3de1,kaggle_card_license_unknown_review_before_redistribution
data/datasets/efficientnet_kaggle_v1/test/wound/eb6e8b5969d6a790.jpg,wound,test,data/raw/kaggle/ibrahimfateen_wound_classification/Wound_dataset copy/Diabetic Wounds/mirrored_10_0.jpg,eb6e8b5969d6a79091a679e84a102c9fe69f685c2b64e813e03f35efdc4c7e25,kaggle_card_license_unknown_review_before_redistribution
data/datasets/efficientnet_kaggle_v1/train/wound/55282048adf66321.jpg,wound,train,data/raw/kaggle/ibrahimfateen_wound_classification/Wound_dataset copy/Diabetic Wounds/mirrored_110_0.jpg,55282048adf66321ec17b175b0778ee47aadbec4821ac2bdf9814c9c543d3993,kaggle_card_license_unknown_review_before_redistribution
data/datasets/efficientnet_kaggle_v1/test/wound/ceb2251121a61630.jpg,wound,test,data/raw/kaggle/ibrahimfateen_wound_classification/Wound_dataset copy/Diabetic Wounds/mirrored_111_0.jpg,ceb2251121a61630c0f5eb4ddf84749e801a3500943c7c095e05f254cb2b0ba5,kaggle_card_license_unknown_review_before_redistribution
data/datasets/efficientnet_kaggle_v1/train/wound/58a1988608f4abd0.jpg,wound,train,data/raw/kaggle/ibrahimfateen_wound_classification/Wound_dataset copy/Diabetic Wounds/mirrored_112_0.jpg,58a1988608f4abd007264d43afe78f52ddbbbe7d7619400dbdab5ea40aa1eebc,kaggle_card_license_unknown_review_before_redistribution
data/datasets/efficientnet_kaggle_v1/test/wound/f80bf312a7df827b.jpg,wound,test,data/raw/kaggle/ibrahimfateen_wound_classification/Wound_dataset copy/Diabetic Wounds/mirrored_113_0.jpg,f80bf312a7df827b8391a0d7b24b5a713a7d05b0849a3bb0138ec6f58c8df784,kaggle_card_license_unknown_review_before_redistribution
data/datasets/efficientnet_kaggle_v1/train/wound/4db797f7a40df18c.jpg,wound,train,data/raw/kaggle/ibrahimfateen_wound_classification/Wound_dataset copy/Diabetic Wounds/mirrored_114_0.jpg,4db797f7a40df18cc130872eda777cd1f04ce11137d78adb3d4b6a04e86f34bf,kaggle_card_license_unknown_review_before_redistribution
data/datasets/efficientnet_kaggle_v1/test/wound/640863a2c33275d8.jpg,wound,test,data/raw/kaggle/ibrahimfateen_wound_classification/Wound_dataset copy/Diabetic Wounds/mirrored_115_0.jpg,640863a2c33275d85c2672d4d4c5fa252b9a9b29d918ee39f5c48302efb54599,kaggle_card_license_unknown_review_before_redistribution
data/datasets/efficientnet_kaggle_v1/train/wound/0f9dcfad815cd604.jpg,wound,train,data/raw/kaggle/ibrahimfateen_wound_classification/Wound_dataset copy/Diabetic Wounds/mirrored_116_0.jpg,0f9dcfad815cd604e98512d013b57cab27d35a42b3cf204e42b9fef158e4cad2,kaggle_card_license_unknown_review_before_redistribution
data/datasets/efficientnet_kaggle_v1/test/wound/414f891e1578b5ed.jpg,wound,test,data/raw/kaggle/ibrahimfateen_wound_classification/Wound_dataset copy/Diabetic Wounds/mirrored_117_0.jpg,414f891e1578b5ed68faefa3f2b7ce3d6e54103908bf5be63a629bbc0676812e,kaggle_card_license_unknown_review_before_redistribution
data/datasets/efficientnet_kaggle_v1/train/wound/b1b04e760d5545e8.jpg,wound,train,data/raw/kaggle/ibrahimfateen_wound_classification/Wound_dataset copy/Diabetic Wounds/mirrored_118_0.jpg,b1b04e760d5545e856ca62e88303cfc2ac3be83285ec591e379254f5fbe50833,kaggle_card_license_unknown_review_before_redistribution
data/datasets/efficientnet_kaggle_v1/train/wound/a2424ae82ef28e0c.jpg,wound,train,data/raw/kaggle/ibrahimfateen_wound_classification/Wound_dataset copy/Diabetic Wounds/mirrored_119_0.jpg,a2424ae82ef28e0cbb23584c124bf05ad7be14c25186d5c50aa0a6cd74461a49,kaggle_card_license_unknown_review_before_redistribution
data/datasets/efficientnet_kaggle_v1/train/wound/73f3df9617120f23.jpg,wound,train,data/raw/kaggle/ibrahimfateen_wound_classification/Wound_dataset copy/Diabetic Wounds/mirrored_11_0.jpg,73f3df9617120f23505c5facd228dc2b7195981c316547ead399da260e746804,kaggle_card_license_unknown_review_before_redistribution
data/datasets/efficientnet_kaggle_v1/test/wound/d32a0dac9e1c8dbd.jpg,wound,test,data/raw/kaggle/ibrahimfateen_wound_classification/Wound_dataset copy/Diabetic Wounds/mirrored_120_0.jpg,d32a0dac9e1c8dbd40665f6f1f301f283eac211e43e8f07ba2f5d55849be5938,kaggle_card_license_unknown_review_before_redistribution
data/datasets/efficientnet_kaggle_v1/train/wound/6c4fe78637076f11.jpg,wound,train,data/raw/kaggle/ibrahimfateen_wound_classification/Wound_dataset copy/Diabetic Wounds/mirrored_121_0.jpg,6c4fe78637076f116db12111c085889417893043e6b2861cb72fe8b899129dbf,kaggle_card_license_unknown_review_before_redistribution
data/datasets/efficientnet_kaggle_v1/train/wound/74772cd12adb654f.jpg,wound,train,data/raw/kaggle/ibrahimfateen_wound_classification/Wound_dataset copy/Diabetic Wounds/mirrored_122_0.jpg,74772cd12adb654feefe94348fe5bfc33cd8b48d880fcc8d3d7d56d45dc5c156,kaggle_card_license_unknown_review_before_redistribution
data/datasets/efficientnet_kaggle_v1/train/wound/0cc02cf90095aabb.jpg,wound,train,data/raw/kaggle/ibrahimfateen_wound_classification/Wound_dataset copy/Diabetic Wounds/mirrored_122_1.jpg,0cc02cf90095aabbfb79626a7c5e489638d2acaf07c18962561684bd6a4226bd,kaggle_card_license_unknown_review_before_redistribution
data/datasets/efficientnet_kaggle_v1/train/wound/4bc2b1ee116be3b9.jpg,wound,train,data/raw/kaggle/ibrahimfateen_wound_classification/Wound_dataset copy/Diabetic Wounds/mirrored_123_0.jpg,4bc2b1ee116be3b96b12a150d7ef7a38c84ca372da7c09093f6f32e31b6532c7,kaggle_card_license_unknown_review_before_redistribution
data/datasets/efficientnet_kaggle_v1/train/wound/e6f4bcae1be9930f.jpg,wound,train,data/raw/kaggle/ibrahimfateen_wound_classification/Wound_dataset copy/Diabetic Wounds/mirrored_124_0.jpg,e6f4bcae1be9930f45c66916464f998252ae7f895ca24e78e531d59c423fa2ca,kaggle_card_license_unknown_review_before_redistribution
data/datasets/efficientnet_kaggle_v1/train/wound/8832be24e8064ece.jpg,wound,train,data/raw/kaggle/ibrahimfateen_wound_classification/Wound_dataset copy/Diabetic Wounds/mirrored_125_0.jpg,8832be24e8064ece4976363602f56d90bb03dc69187b5c8955fde8a072d6867d,kaggle_card_license_unknown_review_before_redistribution
